source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe
661038592623731968,130.8344829826922,19.302778075652153,2.181546203474989,0.050762277,15.794607,2878.7168,16.625284,386.48624,14.891497,841.05646,1.3045071,1.7337875,1.0972569
661026051318108416,130.96233495895507,19.276371140909486,1.7311721822161763,0.016252406,13.079807,5346.9785,13.3528805,2424.2754,12.645128,3571.814,1.1921288,0.7077522,0.98671675
661026085677916800,130.98290039989547,19.281052175365428,0.7202177770805827,0.0421116,15.568962,3767.434,15.928656,566.33,15.040844,755.0661,1.2053409,0.88781166,1.0440212
661026223116801152,130.93432533919815,19.28590920835984,1.0272075831490517,0.055176802,15.2072115,4567.1426,15.60471,628.57294,14.636044,1106.6041,1.2152131,0.9686661,1.8649844
661037836708371456,130.8817328150997,19.2893019971514,0.457693369158228,0.053382352,15.980792,3075.0388,16.295284,385.35364,15.503545,507.79425,1.1961385,0.79173946,1.0010908
661037905427848320,130.8711632372991,19.295608809829638,1.2350410645639371,0.041761704,15.573078,3984.1042,16.138689,544.32465,14.859134,903.7184,1.2431865,1.2795553,1.0436335
661038145946013312,130.91666971051208,19.31347933792377,1.2846228093319663,0.12264666,17.772604,1252.5115,18.674152,53.16987,16.84449,200.04613,1.3057134,1.8296623,1.0338475
661038317744706432,130.88395943548002,19.325067838384854,1.745879181669023,0.022082059,14.272173,6913.971,14.68015,1477.621,13.6949005,1532.1134,1.2143987,0.9852495,0.96409625
661038455183657344,130.91359071805783,19.334564350603994,0.4295255006790065,0.066558085,16.519493,2467.2393,16.83504,313.9825,16.038504,420.8088,1.1978681,0.7965355,0.94438094
661120265720632832,131.0035486267067,19.320179143330467,0.6541998485160678,0.0805294,17.035007,1846.0536,17.545547,152.5327,16.367495,299.44217,1.2315865,1.1780529,1.0257518
661131978095214720,130.9604335067062,19.335337871716128,0.8165315446171404,0.14764848,17.989967,1131.8324,18.916508,54.189045,17.045017,152.66122,1.3139845,1.8714905,1.0135031
661132016751087104,130.95437605152716,19.33450122200425,1.0097285328553784,0.08732457,17.020643,1719.2623,17.605179,143.48672,16.294588,233.8534,1.244857,1.3105907,1.0063411
661036251864299264,130.82254762664158,19.263147963795937,0.4040778974453987,0.11909156,17.591797,1519.6553,18.03644,112.019135,17.001875,198.52602,1.2062551,1.034565,1.0479583
661025600345400320,130.90415525119363,19.238041266430553,0.648222107329205,0.14111155,17.93477,1066.9811,18.52405,86.661026,17.226852,141.983,1.2294024,1.2971973,1.0003732
661025638999703936,130.88848282974112,19.236022618237243,1.1228849785800885,0.16629665,16.97011,274.4685,nan,nan,nan,nan,nan,nan,1.2164268
661024947510370816,131.00704710297424,19.234924472729507,1.2480383314525367,0.117656656,17.458899,1349.0233,18.358814,113.17486,16.530006,216.31621,1.3068979,1.8288078,1.0457152
661025123605244032,130.98124775699404,19.245243795428646,0.4231473273772568,0.08730326,16.93126,1886.6189,17.3639,145.40536,16.345854,270.9249,1.2085992,1.0180454,0.9783993
661026257476537472,130.95893623552666,19.28939756223155,0.18875845121090368,0.13566431,17.899506,1115.5157,18.239187,88.55437,17.391155,98.56914,1.2026749,0.848032,0.9421343
661026360555751552,130.9601210933221,19.307847697911544,0.48543641092462925,0.11120204,17.522346,1376.9856,17.983582,135.87862,16.899878,182.18564,1.2210064,1.083704,1.0056201
661037115153873152,130.75976914561116,19.26957975161369,0.6647125610165846,0.052977357,16.421013,2652.6943,16.885674,266.3744,15.795847,491.5474,1.2213695,1.0898266,1.0062813
661037115153873792,130.75963386744417,19.26460305542042,0.2822070928740526,0.07915507,17.05483,1852.1956,17.350016,143.15918,16.592466,206.36569,1.1969837,0.7575493,1.0005555
661038077226536448,130.93909625540164,19.29831318381117,0.0515970736098664,0.11834853,17.498268,1442.3461,17.776058,120.02691,17.067152,151.82494,1.1876258,0.7089062,0.9745107
661038558262879104,130.81194671594693,19.299142096245017,1.3142676424037516,0.13463749,17.852674,1170.7264,18.903923,58.945564,16.841724,155.3819,1.3434544,2.0621986,1.0716372
661038798781047296,130.81099191783412,19.3136793907182,0.6631287498054204,0.062236067,16.6249,2339.0083,17.042265,278.3633,16.044304,274.95126,1.2123095,0.99796104,0.96040565
661038833140786304,130.7877561018427,19.312347332444755,0.7310871730635612,0.061933532,16.610888,2427.6316,17.04991,290.58142,16.011967,382.39014,1.2147865,1.0379429,0.9922473
661036840275967872,130.780740267097,19.237476505539483,5.607056117314556,0.041518938,15.714093,2411.617,17.033468,259.52304,14.576521,827.7362,1.415303,2.4569473,1.0689694
661037424391513088,130.87892051826915,19.24524194248004,0.9171669684197072,0.13614555,17.941528,1130.365,18.889553,37.68898,16.969357,153.22217,1.3334479,1.9201965,1.0161778
661026356259654272,130.95391918890658,19.29912638311423,0.23539804305114154,0.14405021,17.995504,1074.0342,18.2894,107.11586,17.556208,133.33443,1.1840935,0.73319244,0.97760135
661037149512066688,130.7710918755609,19.275862357020152,0.3319195000645445,0.08332691,17.2164,1683.8103,17.532652,147.22826,16.637796,189.2169,1.2591826,0.8948555,1.0022187
661037252592824320,130.77622486613416,19.281760190283883,1.8016636413849945,0.017290138,13.712386,6923.4624,14.049181,1769.636,13.212868,2321.8142,1.1986401,0.83631325,0.931085
661037905427848064,130.86466485873504,19.30211638765633,0.13071965254264103,0.11537871,17.58363,1389.9135,17.865967,123.8065,17.140131,163.27527,1.1924608,0.7258358,1.0485913
661119922123317760,130.9931253819746,19.291171970351503,0.9435105561402876,0.11333686,17.676537,1227.1388,18.671108,66.68938,16.709583,221.52455,1.3157969,1.961525,1.0055624
661037046434392960,130.79328363777972,19.28012847700124,0.5431289535130939,0.13962252,17.764824,1231.5726,18.413454,84.04365,17.000002,146.66405,1.250455,1.4134521,0.9951446
661037046434393600,130.79208878764643,19.271626424940152,0.576310101855802,0.02917798,15.005682,4816.33,15.34461,684.61365,14.494607,927.3855,1.2047316,0.85000324,1.0175627
661037149513609856,130.77514589437072,19.269265469620695,1.3637282703239648,0.037086442,15.364074,4156.1978,15.831524,652.8591,14.731551,898.1799,1.2252474,1.0999727,1.0114957
661037286952561280,130.7927308980576,19.285613733796534,0.8220640076254316,0.02813729,14.788431,4779.1714,15.067408,1173.0609,14.349455,1076.7021,1.1915629,0.7179527,0.9969246
661037321312300288,130.76778790111484,19.29269479733955,3.691950341877235,0.02097184,11.924049,5734.09,12.236972,2533.2961,11.445562,3254.5244,1.1976705,0.7914095,1.4890751
661036153081196800,130.82243291251004,19.246734388315712,3.8721594606287457,0.08861987,17.277925,1326.9161,18.70138,66.813446,16.115143,358.08844,1.4238293,2.586237,0.9823445
661036840275967232,130.77854758680152,19.24798996926197,1.385350327973744,0.122276865,17.829601,1209.4008,19.02723,48.800728,16.7499,188.13933,1.3785365,2.2773285,0.99611676
661344016337358720,130.65182607164374,19.725533361780304,0.6801087682795067,0.040233854,15.598427,3430.0427,15.908921,405.7644,15.123568,651.8097,1.1967047,0.78535366,0.99451125
661333742775579136,130.79605046548693,19.728399109711617,0.9847348371124467,0.09032474,16.95647,1811.3691,17.540604,106.7348,16.233862,341.72824,1.2424093,1.3067417,1.0395125
661333738478732288,130.79837632865357,19.728255736903876,0.3466708609963883,0.15651886,17.928787,1178.7736,18.224129,71.95546,17.42183,96.92058,1.223922,0.8022995,1.0176494
661333742775579264,130.79682847731067,19.727729279774785,1.2229888543693845,0.05232579,15.86068,3225.102,16.532476,299.74408,15.066843,837.6486,1.265089,1.4656334,1.0267271
661333742775579776,130.78999887225945,19.728544065158616,0.7771477230033268,0.03298264,14.956255,3087.7922,15.352831,661.5356,14.390902,898.28546,1.2118361,0.9619293,0.9597791
661344085056836352,130.63496121994024,19.726872557610463,0.5400177623900584,0.10614709,17.432594,1405.5782,17.89143,92.18897,16.81481,200.1142,1.2188401,1.0766201,0.98798305
661397097836801152,130.42241178187848,19.87171550302755,0.3717946776132239,0.10171925,17.55516,1256.1129,17.894289,96.74015,17.056566,121.62065,1.1969315,0.8377228,0.98610073
661398029845988096,130.5120404699193,19.875697648006437,0.42600230476779566,0.026535425,14.671003,5202.5693,15.088031,741.96,14.085057,1486.8118,1.216011,1.0029736,0.97275
661347486670940288,130.53762101432616,19.72974473301519,0.6884101286799785,0.06335411,16.59789,1999.2506,17.02412,196.6941,16.007273,289.8819,1.2149557,1.0168476,0.98436
661253890744902656,130.483971101936,19.732192073794916,1.1811746099364178,0.11587135,17.718245,1188.61,18.541111,60.342762,16.799816,179.3987,1.320683,1.7412949,1.0296966
661347555390337280,130.51399441308868,19.735622327689104,0.39019018423555213,0.05960404,16.499575,2183.894,16.816181,221.16422,16.016026,294.06534,1.1988853,0.80015564,1.0230142
661349994931750656,130.5719522752883,19.819618995936384,0.7214901474225535,0.0248496,14.618657,4113.766,14.890431,928.30286,14.18246,1054.243,1.1936829,0.7079716,0.9798049
661403321245689856,130.43942267869605,20.03363033457948,0.2999806742466729,0.05530918,16.165081,2377.0273,16.509874,408.6371,15.629886,400.4717,1.2170143,0.8799887,1.0065513
661356347186685824,130.6905846233976,19.902708206437897,0.9474470648713752,0.06606472,16.549158,2108.8809,17.052954,210.7777,15.889583,421.1551,1.2287405,1.1633711,1.0169951
661356896942526592,130.74051646670952,19.934830043856135,0.1805847349660767,0.13162878,17.785934,1164.084,18.009258,83.457344,17.405735,116.385185,1.1878288,0.60352325,0.94964224
661409024962337664,130.51576233267127,20.02813623133288,0.8485586595434507,0.04505988,15.734333,3365.4246,16.144321,451.48602,15.159656,787.53815,1.211768,0.9846659,1.0424411
661254887177319168,130.3948126332952,19.754206384193918,0.765089125879113,0.09844278,17.55265,1190.7473,18.172215,109.8933,16.795599,164.54767,1.2552091,1.3766155,0.9824291
661302063098093952,130.4063714655021,19.801811746705916,0.4620771795180853,0.04666465,16.082043,2697.7131,16.373188,278.9344,15.622287,430.54453,1.1974977,0.7509012,0.959134
661397377010964864,130.39555807350007,19.889369427640762,0.6211773895464897,0.03415276,15.0557,4238.333,15.376786,697.5963,14.572078,826.79285,1.1966988,0.8047085,1.01536
661345661307859968,130.6955799457997,19.76325009907616,0.9333404982684751,0.021631759,14.132793,5233.0166,14.436092,1203.9714,13.664494,1615.2446,1.1964017,0.7715988,0.9707967
661346524598253440,130.68318717357076,19.790386050880723,0.43052683885142506,0.046627935,15.905753,3194.5874,16.235456,364.90768,15.411097,612.64166,1.1991454,0.8243599,1.0155338
661345012769772544,130.59783240925273,19.753646836009278,0.8102080387484939,0.037488025,15.381258,3707.213,15.708155,576.4018,14.885328,632.5939,1.2013103,0.8228264,1.0790828
661396380578550272,130.47298570441865,19.841661062979362,0.05884130229087298,0.08959901,17.134417,1515.6827,17.386429,152.89725,16.735865,181.6901,1.1826159,0.6505642,1.0152746
661396964694109184,130.39952213776635,19.84703740159534,1.3646831467256182,0.0387513,15.635785,3371.8433,16.165161,360.8003,14.929793,580.9287,1.251876,1.2353678,0.9662071
661398201644675968,130.54871796696062,19.912174247450974,0.4394509571282007,0.024895538,14.535705,5922.3354,14.991668,1184.3687,13.912655,1498.1663,1.2237142,1.0790129,1.0392836
661398923199180544,130.5249528534367,19.953168657150673,0.2667017139195707,0.07598799,16.859303,1935.562,17.139444,145.21947,16.413551,249.8931,1.1949095,0.725893,0.9883813
661400057070626816,130.4952092000236,20.003008884656467,2.1097935692182532,0.019602725,13.665677,7414.149,14.06585,1479.3917,13.104758,2224.8894,1.2072833,0.961092,0.93714243
661402737130142976,130.40981117603903,19.98480309080583,0.5931389522935775,0.0617993,16.46021,2253.6538,16.867853,183.49333,15.858193,303.93802,1.231066,1.0096598,1.0029843
661254543579935360,130.4325132010197,19.72575453724518,0.5220844505068447,0.03496563,15.396712,3581.4336,15.7354765,659.7364,14.896813,719.5731,1.197911,0.8386631,1.0511935
661331165795215744,130.6636346167865,19.630273885777246,0.6810369731873527,0.030581864,14.957549,3870.0608,15.251484,925.87524,14.502133,835.2221,1.1935095,0.74935055,0.9899879
661331268874431360,130.64389895646465,19.630180149458692,0.25291444595581786,0.11996664,17.684187,1302.5275,18.133207,95.616554,17.044733,155.72762,1.2381456,1.0884743,1.014483
661343496644413696,130.60761604099136,19.69048471056543,0.6785347003600772,0.14280193,17.92096,1022.31744,18.671711,62.316128,17.077866,144.63254,1.2782793,1.5938454,1.0150313
661330306801755648,130.7000604539173,19.6101392256595,2.072385250451304,0.018660484,13.609871,6994.553,13.972299,1845.0833,13.083581,1580.5083,1.202879,0.88871765,0.94992465
661331509392596352,130.69260857662675,19.64116789797297,0.22077117781543631,0.020974463,12.96232,6506.069,13.433996,1800.1969,12.329069,3514.2817,1.2239218,1.1049271,1.0387654
661332265306833152,130.78817340495164,19.671396025825455,0.5786034650101631,0.07739746,16.799835,2030.6455,17.197441,226.24564,16.24297,356.30618,1.2058431,0.9544716,0.9869265
661332368386049024,130.77534663722943,19.66702023261535,0.790361651187324,0.0970886,16.917746,1773.4961,17.655304,144.34383,16.088455,385.2575,1.2711587,1.5668488,1.076311
661332398448912768,130.75194813841173,19.664109955406555,0.9344202218751744,0.04861964,15.893152,3327.85,16.318361,493.0961,15.309257,670.3585,1.2109401,1.0091047,0.94869477
661332952501598720,130.78599874350854,19.70794387386548,0.046043126269991935,0.06907601,16.434896,1815.0482,16.548908,313.45905,16.237234,244.59196,1.1579117,0.31167412,1.0419383
661333158660032128,130.73800804762635,19.681269941142002,0.8853383310219358,0.02005344,13.746958,4590.466,13.98662,1818.6315,13.354411,1688.0568,1.1858428,0.6322088,0.9704
661333399179385344,130.75815234454672,19.713286541538025,1.7101283998939352,0.11511456,16.11427,1191.7216,16.961432,264.81326,15.136743,607.6693,1.368028,1.8246889,2.0884078
661333708415842304,130.78411373086348,19.71314841100929,5.209479191433093,0.021098534,12.9349,4796.261,13.5352335,1167.3783,12.202102,1966.8004,1.2438601,1.3331318,1.0213798
661345253287937408,130.69837370697115,19.71475989696362,0.46142654204398575,0.034160987,15.185954,3783.378,15.486007,816.2048,14.717265,875.5556,1.198277,0.7687416,0.9660571
661332505825000320,130.79833258376138,19.69040332439857,0.17953215326313018,0.13675734,17.708284,1286.7877,18.003065,167.52956,17.27509,125.26846,1.1801084,0.72797585,0.95622945
661331161498322304,130.65325061224266,19.628491614422966,8.04543078721144,0.14349836,17.763203,943.0204,19.555376,27.017448,16.489264,205.6462,1.499963,3.0661125,1.0316104
661332334026311808,130.75670855371945,19.662636161249825,0.5641276387112315,0.028423501,12.47431,3318.7146,12.4812,1820.6262,12.465822,2322.4795,1.1448678,0.015377998,0.98690945
661332540184739200,130.76980423328837,19.69711651146392,2.3311853972644996,0.10631887,17.20097,1382.6874,18.277876,76.76106,16.158937,242.07297,1.36804,2.1189384,1.0431823
661343569660764800,130.60511607366936,19.695244417150203,0.20843203094920365,0.06330373,16.53364,1838.4529,16.847515,240.66325,16.055449,349.32077,1.1970147,0.7920666,1.0879349
661344291216452992,130.58232584699167,19.702500108379265,1.2157697250916348,0.09344122,17.207521,1582.0754,17.997845,82.501015,16.34643,232.47865,1.2805738,1.6514149,0.98432124
661332711982331008,130.82391389966637,19.6931545044845,3.1820876491298313,0.20076303,17.815222,1082.2885,19.21655,31.085518,16.659021,138.44157,1.4204304,2.5575294,1.0192057
661343741460635648,130.67194911784205,19.700038288502924,0.7066800499013652,0.0440069,15.751157,2745.6829,16.132246,408.59137,15.19617,614.6245,1.2123338,0.93607616,1.007978
661343874601539328,130.62215650830208,19.699686797229525,0.3176886802828544,0.10450623,17.441061,1447.4752,17.856579,121.38356,16.876675,143.01126,1.2025009,0.9799042,0.9643986
661344016337359232,130.65260459673993,19.715936459352072,-0.07680239629896622,0.07165542,16.585873,2253.912,17.077698,210.3936,15.944966,385.55115,1.2206217,1.1327314,1.0474037
661254028183867648,130.40088088856396,19.69343280628462,2.4230635109408514,0.036568757,15.555836,2856.5657,16.361906,369.63425,14.677957,918.0082,1.2900283,1.6839495,1.02046
661254126965319936,130.40766260553622,19.699202771807798,0.26534850500749235,0.046686046,16.175959,2344.5012,16.4791,277.7389,15.703155,354.96942,1.1991754,0.7759447,0.96125346
661330302504857344,130.7140172993657,19.61045894658215,1.2111528456541982,0.12612812,17.65825,1222.3279,18.476301,60.245464,16.780825,166.01921,1.2858454,1.6954765,0.9773786
661331028356266880,130.6293746391211,19.610424252087814,0.3591419085088428,0.08031859,16.280685,1292.1976,16.62584,293.70923,15.711873,314.83154,1.2385076,0.9139662,1.5761846
661343393565190016,130.56856610946897,19.662768080040518,0.7470948355756881,0.11356473,17.672035,1263.7864,18.268501,50.253536,16.914936,128.50565,1.264061,1.3535652,0.99933374
661344531733441280,130.54158014686269,19.712771346964,0.677632590472119,0.028206583,14.846894,3627.6282,15.098779,624.08923,14.437459,1020.4654,1.1888055,0.66131973,1.0327626
661237432430333184,130.58740379244418,19.608890452514718,3.037983492841613,0.113620244,17.637512,1099.7567,19.047192,37.480724,16.490171,251.40697,1.4089788,2.5570202,0.9939896
661253405410814976,130.42658208638306,19.700152419737023,0.3223590996241517,0.08958594,17.39328,1341.5109,17.73914,100.8193,16.867252,143.59912,1.2107009,0.8718872,1.0355322
661331990428930304,130.68059401363033,19.695923829640407,0.7825016423705546,0.021568418,12.988817,4859.992,13.258339,2023.782,12.567062,2539.2134,1.1865432,0.69127655,1.1072811
661332299666571008,130.79297181071058,19.678868905611996,0.577039847080625,0.1214884,17.58849,1371.3398,17.953867,118.41793,17.063354,133.93733,1.2007428,0.89051247,1.0269191
661250587911796096,130.53088844764122,19.688963750735354,0.8700371028186356,0.09542205,14.566815,1351.2789,14.794346,940.17584,14.13936,1299.1699,1.2121215,0.6549854,3.837234
661253474130275072,130.4790816839971,19.68439387806331,0.49865634426726707,0.0599377,16.51713,2233.3528,16.936665,205.28726,15.930996,321.9059,1.2149962,1.0056686,0.99573946
661331028357451392,130.63515207100195,19.609787995083405,nan,nan,17.691383,137.51353,19.418907,23.08412,16.244019,48.9087,1.7441854,3.1748886,nan
661253237909888640,130.39601545826682,19.662413005863804,3.1578404320230296,0.024110548,8.194375,7951.0493,8.732021,3541.8035,7.501176,3970.9905,1.2390493,1.2308455,0.96675277
659637333772914688,129.46081266327596,18.287407825425653,4.136875657915059,0.05434291,15.68918,1454.0409,16.81299,161.83551,14.637845,612.556,1.366125,2.1751451,1.0322192
659638398924804224,129.40540183683757,18.32004967723574,3.108681607884967,0.10241101,17.190767,1223.3286,18.266108,56.011696,16.154806,189.23477,1.3622993,2.1113014,1.0003531
659638398924804480,129.39995347919967,18.316426189395195,0.539197659901699,0.053601217,15.894305,2372.216,16.248297,310.8343,15.364303,259.7478,1.2092723,0.8839941,0.9785264
659639292277998976,129.45780418567185,18.351461263112483,2.7697272258459753,0.12976386,17.548368,881.78174,18.85832,34.64333,16.410141,199.29613,1.4179033,2.4481792,1.0491823
659639734657628160,129.48936673993597,18.374450713966837,0.8757762193309166,0.028482327,14.373841,5147.53,14.70834,901.5634,13.877229,1411.6067,1.1979848,0.83111095,0.98575276
659640456212159872,129.4639192414929,18.382877107449477,0.36476469115497967,0.14993547,17.83514,940.9356,18.265347,58.25677,17.208122,92.54892,1.2378896,1.0572243,1.0245715
659639051759829888,129.48255219421907,18.34477980140044,0.28274470007193075,0.13714473,17.64372,942.0416,18.018766,72.214195,17.10336,104.63039,1.2057953,0.9154072,1.0456667
659447285763162368,129.60435871360994,18.251420669122965,3.0335754819365937,0.14339745,17.710676,897.75793,19.024797,29.344278,16.608446,124.92383,1.3779082,2.4163513,1.0727141
659451138350339456,129.4718210137733,18.289704798293574,0.8828388652844482,0.13140562,17.545649,1062.3353,18.135067,73.96878,16.816769,200.97153,1.2450988,1.3182983,0.9433237
659639189198784768,129.43557697403773,18.341247038491083,3.7381895728765544,0.10827123,17.249807,1049.5072,18.619034,51.08407,16.106342,211.92091,1.4121814,2.5126915,1.0221763
659639189199211776,129.43376058904525,18.340726514309914,0.7564419320310617,0.058087755,15.952728,2237.7559,16.434732,298.30692,15.3209095,493.6637,1.2184805,1.1138229,0.9479356
659451035271121408,129.52601246813575,18.30306180291554,0.31724501799832583,0.062777564,15.985507,689.6035,16.133438,185.23639,15.720205,234.07245,1.1702888,0.4132328,0.9643676
659451207069813760,129.51656882297738,18.297341051454655,0.9466976809095876,0.03867552,14.896582,3366.538,15.249023,490.66663,14.376778,1055.5182,1.2036076,0.8722458,0.99420583
659451237133105536,129.520375318022,18.304525989368116,0.680270811389969,0.10694335,17.125322,1263.167,17.659306,135.96962,16.441666,200.00713,1.233569,1.2176399,0.913663
659451344508766336,129.54192061180544,18.297710232005446,2.3371840658691276,0.047838755,15.454411,2526.0254,16.192764,300.30383,14.618221,474.87292,1.2766495,1.574543,1.0173852
659451718169456640,129.53223441416654,18.331095446814064,0.6666637494139386,0.11224309,17.131628,1244.9567,17.672642,85.84926,16.451649,148.97513,1.2280344,1.220993,0.9903415
659451722465887232,129.52801006613893,18.328882313505733,2.9024532934311362,0.02715747,13.823252,5779.411,14.256321,996.5208,13.22442,1734.3319,1.2173873,1.0319014,0.9132145
659640456212157312,129.454327146297,18.374765022627816,0.5407695813122988,0.09659698,17.024279,1320.249,17.367214,131.86328,16.497808,179.26678,1.2124026,0.86940575,1.0149285
659450829112693632,129.51442616491727,18.271085783183647,1.0586227786744824,0.07490415,16.513079,1728.1646,17.142557,162.22562,15.7431965,298.71213,1.2615331,1.3993607,1.0148151
659450897832169984,129.50868004079967,18.28250058033264,2.1340284749350458,0.14560276,17.670599,784.5381,18.950693,38.1789,16.563839,191.44888,1.3896484,2.3868542,1.1533241
659451207069814656,129.51159274492088,18.292929529760745,0.7642896392598302,0.2748292,17.251072,479.20956,18.168076,59.959545,16.263752,140.00854,1.356707,1.9043236,2.241326
659451413228242176,129.53915232584032,18.31312571716997,0.09645559911687622,0.15644732,17.702131,892.29834,17.954777,71.20134,17.32664,94.551636,1.1695119,0.6281376,1.0342895
659637333772914560,129.45790833789948,18.29018413117993,0.904220205323543,0.031540994,14.455737,1006.4473,14.842992,321.27097,13.895636,468.71176,1.2127564,0.9473562,0.92975533
659639322340786944,129.45929787851034,18.356272536234822,0.3138065442491732,0.11552608,17.422777,1102.396,17.744146,84.400116,16.942091,108.447586,1.1947843,0.80205536,0.92620903
659640078255033344,129.46018784999677,18.366866669926672,0.23807637147607252,0.13449535,17.628414,913.0354,18.006027,60.50706,17.066137,47.810043,1.2186995,0.9398899,1.0214452
659639910753291392,129.4188364333789,18.336275810660883,0.2557373476232574,0.239423,17.586185,391.11444,17.879478,85.91791,17.030294,65.38305,1.2559192,0.84918404,1.8198361
659638879961140736,129.44772603517683,18.303361864589906,1.3495339422240853,0.11997527,17.458866,986.95874,18.507101,55.40695,16.4606,123.24696,1.3318155,2.0465012,0.9578118
659640632307792896,129.50293820787502,18.40661854295913,0.5053447714007714,0.12377158,17.168364,1195.0751,17.541494,91.66266,16.615713,138.10612,1.2145804,0.92578125,1.0251548
659640937248510464,129.44506334916673,18.425726103252387,0.7892459946434021,0.081576094,16.804594,1600.8527,17.258684,208.74692,16.193644,203.7511,1.2162584,1.0650406,0.98284215
659646297367705216,129.56364518172572,18.44986357935504,0.7508979926760827,0.08267148,16.717428,1123.2335,17.040518,177.93047,15.693667,264.60226,1.6192857,1.3468504,1.0035608
