source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe,membership_probability,hr23_ruwe,hr23_nss
5338643528641955584,166.83291345750743,-58.9995805267555,2.115836839281968,0.016371826,13.808943,2606.892,14.296517,745.27454,13.159944,766.5933,1.2281139,1.1365738,1.1077945,0.728675753087504,1.1077945,0.0
5338643631721180160,166.79741635211442,-58.98446949978224,2.105903766602748,0.021841098,14.822452,2465.9504,15.368292,434.35345,14.125293,803.65,1.2386376,1.2429991,1.0034101,0.882879358949318,1.0034101,0.0
5338644039695195520,166.76138877901028,-58.937024633611415,2.1091288356249303,0.05800641,16.847101,1024.3801,17.858534,104.925,15.834582,334.44098,1.3552855,2.0239515,0.9778682,0.797327724372891,0.9778682,0.0
5338644490714870912,166.79763082893456,-58.907368245158224,2.066456108591334,0.024776042,8.287737,3564.5527,8.277665,2423.7053,8.267197,2882.7185,1.16095,0.010468483,0.9446987,0.803520473998795,0.9446987,0.0
5338645074830317056,166.65608484934964,-58.8943693034383,2.073217214976434,0.10126178,17.211386,865.55756,18.135645,92.17746,16.061472,263.40424,1.5234574,2.074173,1.6424491,0.834379644095219,1.6424491,0.0
5338645555866749952,166.6553007809574,-58.860760756422394,2.101890206319797,0.020064885,9.520637,3359.5623,9.526314,1860.4148,9.487361,2541.3499,1.1554698,0.038952827,0.86082405,0.887318637565802,0.86082405,0.0
5338645654599400704,166.64263799419746,-58.84501950526317,2.0895009129556668,0.015117594,11.053958,3106.2424,11.198073,1785.9326,10.797982,2380.2646,1.16792,0.40009117,0.7711905,0.906296298027435,0.7711905,0.0
5338646208701929856,166.7959408164426,-58.8571198158478,2.087301687324636,0.03076407,15.62981,1013.36456,16.330462,139.71281,14.75557,190.30382,1.3220617,1.5748911,1.1098677,0.735842545577083,1.1098677,0.0
5338646483579981696,166.87397974746366,-58.834597427096256,2.0852251469030407,0.023689514,13.581977,1774.1343,13.963964,476.969,13.033188,674.1555,1.2079172,0.9307766,1.6719227,0.799487523979735,1.6719227,1.0
5338646552299416064,166.8312054812841,-58.83486432264987,2.083077597690225,0.08931167,15.208486,1187.6097,16.073296,320.01584,14.252642,666.2555,1.342193,1.8206539,3.7819839,0.912975992227076,3.7819839,0.0
5338646586659199360,166.82789182188685,-58.817398666075235,2.076081451626428,0.015523817,13.65462,1674.6953,14.031275,362.7449,13.108676,590.7117,1.2086031,0.92259884,0.9827636,0.82090255540752,0.9827636,0.0
5338646724098197760,166.8392083668954,-58.80435403804357,2.1014887262998467,0.013775914,10.7935915,4744.8667,10.921185,2770.6868,10.557368,3340.759,1.1680514,0.36381626,0.799803,0.972898392887207,0.799803,0.0
5338647033335692160,166.73476931016987,-58.822190563133184,2.0808207799147986,0.0149004115,10.087566,3509.2212,10.149627,2866.825,9.958384,3479.2498,1.1590462,0.19124317,0.73533577,0.879396351720149,0.73533577,0.0
5338647303866885120,166.67956130531002,-58.80270808830113,2.081129813823672,0.017340446,10.156218,3276.919,10.225975,2119.9373,10.015524,2657.4424,1.1592609,0.21045113,0.8613978,0.850670356847683,0.8613978,0.0
5338647406950674176,166.7803025669465,-58.79948599884827,2.116091002296567,0.18410322,18.715086,522.07654,20.23148,14.522262,17.540094,82.78229,1.4216841,2.6913853,1.0211711,0.806954509350911,1.0211711,0.0
5338647720530537856,166.67564793072268,-58.77446888647845,2.105651443909985,0.066026516,17.065187,976.1401,18.151705,33.89706,15.928332,109.83334,1.4659741,2.2233725,1.0520946,0.825181330908727,1.0520946,0.0
5338647956706230016,166.5171394788398,-59.07925905820053,2.0900832477852047,0.14900188,18.55601,530.5256,20.09064,25.874348,17.40832,129.24681,1.3878461,2.6823196,1.0674254,0.817375016137995,1.0674254,0.0
5338648029768680448,166.48588135689135,-59.0665604698758,2.0998525578486213,0.012561218,13.678023,3355.4084,14.062771,1069.5565,13.128125,1067.7137,1.207335,0.93464565,0.8908866,0.744839903705185,0.8908866,0.0
5338648098455887360,166.53775141151323,-59.058742428117114,2.085346095076481,0.21596387,19.131784,391.4661,20.781693,9.5839205,17.831612,82.74988,1.5527301,2.9500809,0.97409165,0.763576317166895,0.97409165,0.0
5338648167207689728,166.50606642916136,-59.04946294109054,2.1046037243873985,0.01014195,12.4512615,4550.512,12.718863,835.18713,12.014595,1121.8679,1.1961286,0.7042675,0.85461164,0.765306476831678,0.85461164,0.0
5338648506457708416,166.5369673992556,-59.03555049818338,2.1283309989066614,0.013968947,10.335559,3131.9875,10.395716,2309.7576,10.214764,4463.241,1.1565998,0.18095207,0.77780724,0.762747635546235,0.77780724,0.0
5338648579524611072,166.51837130805507,-59.02620180944695,2.0617705888897295,0.010401323,12.278973,5245.1963,12.539216,1533.38,11.865199,2572.18,1.1868523,0.67401695,0.8429844,0.861037009697463,0.8429844,0.0
5338648820042750720,166.45646013398388,-59.01774897582515,2.093024963745139,0.021922702,15.1411495,2883.173,15.755373,514.27515,14.399543,977.9258,1.2452911,1.3558302,0.9992391,0.800412424617773,0.9992391,0.0
5338648854402511232,166.45042194202077,-59.0051585586839,2.077703021870908,0.014551267,11.30875,2660.7153,11.475038,1575.3436,11.02007,2156.0056,1.1713762,0.4549675,0.7350427,0.810325943454755,0.7350427,0.0
5338648888762282752,166.4968425941788,-59.004810733766895,2.0959751380945235,0.035353433,16.107832,783.6965,16.913057,109.80574,15.210133,320.42316,1.3077031,1.7029247,0.9682511,0.710681832550245,0.9682511,0.0
5338649163607670912,166.41375191803064,-59.0261113079304,2.1129601307550554,0.11456861,18.230137,742.51733,19.486301,20.426954,17.057392,126.447716,1.467716,2.4289093,1.0452425,0.765306476831678,1.0452425,0.0
5338649335438748544,166.33608537129302,-59.009350559325284,2.0950678445062674,0.012749983,13.661178,2670.7295,14.040424,606.10474,13.115601,998.11255,1.207145,0.92482376,0.9036093,0.859058928808287,0.9036093,0.0
5338649541597247744,166.33569048702392,-58.979871610053266,2.121533617600403,0.013184684,10.931453,5258.8755,11.059372,2233.2341,10.698531,4529.4683,1.166269,0.3608408,0.79155487,0.729912767091473,0.79155487,0.0
5338649610284586880,166.41159620014363,-58.99049046450076,2.0740286821729317,0.45196003,20.207678,210.8544,21.973522,4.913545,19.04703,21.062817,1.3685484,2.9264927,1.025778,0.780142645673408,1.025778,0.0
5338649747755783808,166.44194892067384,-58.96502884818578,2.117523301900761,0.014196725,13.635052,2269.4304,14.010453,564.67834,13.078503,797.3375,1.2160263,0.93195057,0.9991458,0.780889029659719,0.9991458,0.0
5338649747755776384,166.42649834717028,-58.96343667726237,2.0967828365558456,0.016676659,10.098539,3293.1287,10.141072,2593.8508,10.010073,4670.4443,1.154025,0.13099957,0.84007,0.881171016330545,0.84007,0.0
5338650022633674368,166.3838550277731,-58.95225452570649,2.0751318140903954,0.015817665,13.960292,2874.465,14.380972,667.0322,13.378955,1077.603,1.2112924,1.002017,0.89330703,0.825219731357532,0.89330703,0.0
5338650091353179776,166.35801244937323,-58.92855208673214,2.088829555218737,0.029352749,15.559059,1936.7015,16.263725,357.4802,14.754185,534.5373,1.262376,1.5095406,1.0033243,0.899692965974215,1.0033243,0.0
5338650194432395776,166.528575968376,-58.988441828348,2.0746657509533533,0.015852444,14.112701,2334.6804,14.542861,469.4971,13.516377,890.42847,1.2170074,1.0264835,0.95085335,0.865302716430079,0.95085335,0.0
5338650430609022592,166.51324446228733,-58.977762797192256,2.0679203132888384,0.14937419,18.545385,498.79108,20.032648,26.306042,17.36423,110.71817,1.4336387,2.668419,1.0844269,0.720834038705046,1.0844269,0.0
5338650538029838336,166.50541173918234,-58.952866600177465,2.1109855788718517,0.016174955,14.0217285,2246.4502,14.4469185,484.316,13.437916,564.7999,1.2108941,1.0090027,0.9932119,0.863971121957753,0.9932119,0.0
5338650572389597568,166.51726392553428,-58.946599943466474,2.0225571645258698,0.11401583,17.831394,645.01166,19.14852,56.770397,16.663603,276.64548,1.4496225,2.4849167,1.1428616,0.729815825782644,1.1428616,0.0
