source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe
5337714510035355264,166.71508678025342,-60.17372697193042,0.4355013157900894,0.056491252,17.058924,1156.0391,17.566116,150.70111,16.388903,267.4399,1.234786,1.1772137,0.9811546
5337714510040339456,166.68712359124314,-60.17400004904721,nan,nan,14.61176,87.21514,14.971918,680.2088,13.496546,1740.8075,1.6961846,1.4753723,nan
5337714510040340480,166.69225477652478,-60.168808664825015,0.7668048691689491,0.22316515,13.038193,422.3945,13.093559,1522.102,12.552323,2370.1545,1.3476709,0.5412359,16.955544
5337714540052784896,166.70306211918637,-60.15488675146417,0.19068154217503758,0.16429095,17.645067,659.42664,nan,nan,nan,nan,nan,nan,1.1796427
5337714540052905600,166.69971110902713,-60.15570759181066,0.18430850877933064,0.08770083,17.793018,968.64655,18.347225,91.99731,17.083683,133.09348,1.2442933,1.2635422,0.95029575
5337714540057414272,166.7008388044844,-60.163548476352126,0.3041012421148596,0.08296248,17.79365,994.00574,18.320253,86.91238,17.10772,138.33334,1.2382485,1.212534,0.950412
5337714544372243456,166.7015984972005,-60.154320002391124,0.5348935979400933,0.09455424,17.91087,893.9528,18.624987,49.950127,17.129763,100.134674,1.2399639,1.495224,1.0041288
5337714544372244864,166.7066678580013,-60.16481693290798,0.32623335796769026,0.09992831,17.95245,794.501,18.545647,62.750557,17.154898,121.709625,1.2974138,1.390749,1.0764536
5337714544372246912,166.70366674293123,-60.155109574499996,0.5575259039537418,0.11240148,17.424143,353.59726,17.345806,8.144769,16.111979,20.268044,2.1890206,1.2338276,1.7845622
5337714544372247040,166.70313151430375,-60.154655410175785,-0.7873379803753077,0.17737067,17.420391,575.61847,17.30728,29.184074,16.022675,43.424686,2.329947,1.284605,3.5178716
5337714544395091584,166.70301979169471,-60.15831182774523,-0.021594965954804667,0.055208307,16.869864,1255.9805,18.507723,57.274544,15.603111,214.24174,1.5122448,2.9046116,1.0380032
5337714544395091712,166.70734505611267,-60.165728081760065,0.3664527267155412,0.02529682,15.503912,3401.5923,15.858697,669.0929,14.975875,648.4506,1.207649,0.88282204,0.9687485
5337714544395091840,166.70370121138424,-60.15700065311887,0.20810954559746986,0.013444294,13.764713,4990.671,14.757719,950.1526,12.784862,2517.442,1.3284739,1.9728575,1.0507001
5337714544395091968,166.71020139729032,-60.16730768376619,0.31752550111408895,0.038124792,16.31387,2021.0891,16.906504,195.4983,15.536126,206.06786,1.2817683,1.3703775,1.0228344
5337714544395094528,166.7109019809158,-60.15818456707104,0.3089785245948091,0.059367973,16.962168,1150.9512,17.58385,111.00958,16.10968,142.6181,1.3320804,1.4741707,1.175827
5337714544395095424,166.71516938267527,-60.15983931131018,1.3013627349364112,0.09246246,17.787037,869.4196,18.8659,60.49298,16.751919,174.08273,1.360577,2.1139812,1.0596918
5337714544395095808,166.719250293849,-60.1643302792607,0.1069354115243438,0.03703097,14.731809,1363.1187,17.57868,152.1456,13.277201,790.63495,1.6598333,4.3014793,1.0953593
5337714578732047872,166.73661841096998,-60.16175414195687,0.6197001287240901,0.09480433,17.774723,887.6381,18.382914,82.43446,16.952429,147.18349,1.3118811,1.4304848,1.1566544
5337714578732048512,166.73264999214214,-60.152823690917906,0.5358785657520158,0.10182954,17.911663,439.06665,18.09995,27.658642,16.84871,34.565987,1.7302048,1.2512417,1.1530339
