GaiaDR3,Prob,Gmag,BPmag,RPmag,RUWE,NSS
5340215967698741632,0.704290839901232,15.627604,16.335417,14.812223,1.0579921,0
5340216208216902272,0.744725762411363,14.340257,14.927195,13.597241,1.1374177,0
5340216242588975744,0.73606694016334,14.681879,15.222711,13.979568,1.0236272,0
5340216311296129024,0.871748525999907,13.189922,13.523763,12.690703,1.0082109,0
5340216414375356160,0.713450138849254,10.285803,10.370622,10.124234,3.0962849,1
5340216689237844480,0.748193416644931,19.88253,21.12973,18.73943,1.04733,0
5340217067210233088,0.720315583729619,13.960944,14.374632,13.384811,0.95287293,0
5340217135929707136,0.754634652286858,11.838968,12.059538,11.471583,0.8144796,0
5340217788764762112,0.720430198816724,12.222432,12.470672,11.8221035,0.8872688,0
5340218093668229632,0.843505265514426,11.865889,12.146832,11.421676,0.8442941,0
5340218132362042496,0.776359447488908,16.272749,17.143991,15.356565,0.9678797,0
5340218510319177088,0.784266726449375,14.298367,14.757404,13.68092,0.94821507,0
5340218613398416768,0.780471925450572,12.688041,12.978976,12.235449,0.92038023,0
5340218643422559616,0.847348656732464,17.305777,18.476349,16.244736,0.96526736,0
5340219575483504768,0.817592252743742,10.229175,10.28999,10.105644,0.8768768,0
5340220911164228480,0.850690345261377,16.469954,17.379028,15.485076,0.9638284,0
5340221671415309568,0.841817777234737,10.504824,10.597907,10.327462,0.7740441,0
5340221804518665088,0.820491886909174,17.43065,18.687983,16.33796,0.96729827,0
5340222049372349952,0.735611759448924,17.121845,18.208399,16.100319,0.956197,0
5340222530409352704,0.794741327771971,11.216568,11.37766,10.938808,0.7181746,0
5340222530409353856,0.773894547001121,13.81891,14.219465,13.256267,0.95771146,0
5340222805286915712,0.730044023371705,17.680367,18.827007,16.550343,1.252425,0
5340226275603487360,0.711228967495644,18.543093,20.088997,17.352552,0.9955872,0
5340226344340200192,0.764247743598606,16.959688,17.997108,15.956048,1.0860336,0
5340230192630810624,0.710657287214089,15.157415,15.763328,14.405852,0.95079356,0
5340232357294739968,0.772410350081345,14.262932,14.715937,13.648545,0.95971334,0
5340233147548426112,0.703745874360935,19.741537,20.973232,18.471231,1.0204742,0
5340234590677873408,0.751823092041574,12.117145,12.363535,11.719947,0.8237927,0
5340235587110436352,0.706573922717122,13.227356,13.554636,12.719999,0.9083809,0
5340236239945233280,0.740574905469977,18.178347,19.628202,17.047052,1.019284,0
5340237889192677888,0.714225139694158,19.058916,20.527891,17.820122,1.0496987,0
5340240083901660928,0.708803702175748,12.094306,12.379726,11.648946,0.878418,0
5340244550669827584,0.721901804796713,18.733301,20.279007,17.530184,1.0359306,0
5340248987415385216,0.755404871565085,13.357736,13.708841,12.839694,0.97261834,0
5340429238584644352,0.839872505794886,14.419807,14.901087,13.778171,1.0102752,0
