source_id _x _y pmRA pmDE Plx e_pmRA e_pmDE e_Plx Gmag BP_RP RUWE
70802226637418496 1.153037176117455 3.4661076037591405 31.18071151503801 -0.2146300135553336 4.993188331523547 0.48178902 0.43289363 0.5620195 19.784575 0.22301292 1.0488555
68452265347345664 -2.0387866234648198 0.4695459465441681 21.86722337948649 -47.38561218246143 7.6843995450564755 0.07139313 0.05494059 0.057075754 16.482616 2.9600992 1.0397055
70079473837613696 0.3642880166063535 2.264792646807408 19.46945640014233 -25.350189226573065 5.459671525172419 0.11197892 0.06998721 0.08616242 16.755768 2.7235432 1.1177704
71226092666088704 -1.9761220111307995 2.87835384335774 19.00831797861473 -45.4934190130901 5.245126228159993 0.0792432 0.06061964 0.06453036 13.528438 1.3962002 3.5026999
65775195052996608 2.745834285157658 -0.0684622744484864 19.664738605534893 -45.62571034716192 7.477131647479549 0.09301925 0.04813535 0.07620309 16.437164 3.0067682 1.097115
119350101706291712 -2.903526612726873 3.342341168395966 -23.393741178921047 -15.052849997404833 13.35733025882884 0.14216281 0.094038464 0.11620375 17.117887 3.3381052 0.7685846
65503306444025984 3.117893028300214 -0.6613586356964943 37.033751984635856 -49.88288111255512 5.112833273814337 0.021476265 0.011472594 0.016741052 11.6817665 1.0676861 1.0497382
66028804283148032 3.9466810150913134 0.2562245640426106 -10.310048517571984 5.593967161916417 7.180176880838932 0.08242378 0.043365523 0.06725842 16.447592 2.8070974 0.9547005
53026044196885760 3.735577668820291 -2.5060704777141667 9.443304924113653 -30.818332380866185 4.324476975976676 0.015603228 0.00944518 0.013502457 12.282365 1.0996599 0.98980683
64021439645934848 0.2371963112685297 -1.7645912568126667 39.709601354122015 -67.2578011061488 11.713480916120632 0.02868197 0.023840468 0.025905782 14.441639 2.64118 1.1736218
70988288917158016 -1.3757618664956273 2.532579559954405 40.1407947315312 -23.264604780449204 5.546056357005277 0.024201345 0.013551073 0.018110238 12.67676 1.2958221 0.9426373
58300818085948160 -3.311905226139788 -3.6248598695967456 94.04003723756044 -56.67775371769535 6.511650340676981 0.068438455 0.053858608 0.06956627 16.521713 2.8147879 1.0096598
51212026103928832 0.7708899900704269 -3.793500184906552 25.45237381725503 -67.75751543947258 10.92326169236234 0.01988488 0.012515641 0.0156081775 12.968334 1.9064426 0.90360296
64999558318784768 0.4183431132002944 -0.480241811312373 20.121801104173304 -45.97765650888577 7.437404133116667 0.06002424 0.048582457 0.05842575 15.923727 2.796442 1.0796728
65674383581036800 1.251620243255817 -0.8134526593710345 18.71857105545529 -46.02887604433456 7.35529316322418 0.042373694 0.024966475 0.034577947 15.41097 2.6311836 0.9858418
61557468448004224 -3.339520847535634 -2.08731798277249 62.57404020244725 29.8965441893954 20.531398914944376 0.020354468 0.016190173 0.018791065 13.806926 2.6957893 1.1507385
66082233676302848 3.716794392471449 0.4142051840920756 10.613593983005403 -18.63279208518788 9.17958098223252 0.028081182 0.015489315 0.023426637 14.040665 2.255168 1.0618079
64266768177592448 -2.05644612375184 -2.758574621231899 136.734273542599 -27.291626403343 22.053944381148284 0.037456796 0.02887922 0.03291031 9.12079 1.1205893 1.5616493
70121805033332480 -0.983174518174468 1.7776261563523468 29.03392277527313 -175.21446765659545 19.96298810373153 0.44402987 0.3047934 0.39948693 19.315931 1.3521099 0.95071954
70123797900185856 -0.6550686945710178 1.5980598315519887 -20.176038787880536 -9.010549171672269 5.506121869830205 0.02005306 0.015361795 0.019522598 13.432421 1.5070314 0.94261295
58485428663390592 -3.1066929195461594 -2.8270525730510143 -6.7868727784739935 -8.58966184995985 4.268947064042805 0.18319912 0.12731925 0.16446622 18.074867 2.6865444 0.96872526
63595241450992768 -0.1527660808429352 -2.316632542176676 21.3775645577714 -9.26305667838159 5.16111130086636 0.029761191 0.020503998 0.02907004 14.43278 1.8777971 1.0844642
68120487713491456 -1.5524815027893974 -0.6073667151280236 7.36288591906842 -56.07715375691009 5.431389487728351 0.15097086 0.118797354 0.115908 17.858488 3.0901585 0.9382021
53378712548438528 4.018909754499076 -1.5080053307918089 20.04682979779717 -23.42156375890226 4.735389620042093 0.09267022 0.05309168 0.07272553 16.440727 2.7649736 1.383087
70065042747491712 0.5398385840178852 2.2002490686110456 -23.56333903028111 -21.89097349311392 7.309695327187823 0.102198765 0.056768283 0.070686445 16.897526 2.8623247 0.9889399
50906288854968960 1.3695752483531425 -4.513016041216828 27.19321170003977 -28.24387067510203 6.462360273138072 0.3826404 0.21638002 0.36708915 19.050598 3.4421272 1.018664
65163797868281088 -0.2225570601252065 -0.6837111246403172 16.15513381249811 -35.83494257628211 5.95676284789145 0.018952651 0.013794754 0.015438841 11.943017 1.2685184 0.9288403
68159241201980288 -1.2839425925742882 -0.2309801076692009 -10.648884764738952 -35.613998695827 6.633179501704393 0.2903949 0.179446 0.2223134 18.58607 3.2403126 0.9403644
71806737885709312 -0.8743870014699733 4.419086078250759 -15.738815113667435 -38.658492941688166 4.350113562645254 0.025117557 0.016815718 0.019000817 11.353076 0.84606075 0.8469624
53134316024978048 3.808055313584707 -2.1877822029944585 -5.886943038203764 -4.307074191696047 4.517722951364367 0.10122495 0.051097635 0.07443955 16.497774 2.5769253 1.0118101
64942383714829568 0.6657321392052147 -0.7208722799605066 -4.100282374855087 -7.627909752986137 4.423733047506893 0.062046465 0.044592686 0.060509656 16.141949 2.3101273 0.992593
67732600627001088 -1.87332031120958 -0.9641516493086708 -21.954142143392502 -9.35984308361926 4.324642944639 0.043419283 0.028422594 0.032852024 15.16249 2.0334854 1.1391135
67305509078731520 1.5843243554708974 1.69404126740184 -2.23309298470707 -13.849469514467188 6.043794258943975 1.0917321 0.6092961 0.8014903 18.824112 2.930046 3.4055107
117678427418571392 -4.1797207814347015 2.2997799263819165 11.974859807360794 -14.360227968861135 4.4262339308784 0.019431815 0.01602494 0.016467031 13.4442835 1.3249836 0.9882696
68192093408157568 -2.033708810890716 -0.3294840986392458 20.392608814317317 -42.6436550971227 7.084015627498157 0.18130052 0.12672935 0.12157844 17.612053 3.1623878 1.0676186
53227357900894208 3.03173123066844 -2.2888941704704058 -19.37363631208868 -21.358237539032785 4.19558463440612 0.41861045 0.27819803 0.4078368 19.357367 2.766985 1.0048016
67159548912077824 2.787740245496748 1.605351088673249 42.64479248506208 -31.01181518083285 8.459718055177856 0.14155139 0.092931695 0.12712573 16.838732 3.204259 1.7700961
64319196846180608 -0.9869096901358172 -2.5844821501631348 13.05782584323437 14.971543035827366 6.157435084708364 0.021837194 0.015407026 0.01921227 11.519369 1.266923 1.0592878
