GaiaDR3,Prob,Gmag,BPmag,RPmag,RUWE,NSS
661029727808613760,0.716683724380728,11.918682,12.338475,11.328734,1.4950342,0
661031480156796544,0.89625568041684,13.085061,13.723373,12.321145,1.0235926,0
661034155919816960,0.998889427782665,13.246718,13.914143,12.462534,0.98631454,0
661043506065199488,0.848360286569326,16.614388,18.215044,15.39232,0.9662032,0
661043746584485632,0.802181540873289,9.77997,10.09623,9.298731,3.562953,0
661049862616788992,0.766518182130253,13.4305935,14.13331,12.62105,0.9186679,0
661068932271565696,0.877676858940248,17.085348,18.91819,15.790499,1.0115973,0
661075490685321344,0.762990910861847,15.569469,16.831625,14.453742,1.0246956,0
661078896595610240,0.707182686937703,15.746805,17.10409,14.597674,1.0555108,0
661098550366013696,0.702890866400765,16.978453,18.639606,15.749291,0.993674,0
661111538347104512,0.720518185552717,10.59116,10.884378,10.134828,1.0532286,0
661120162641349248,0.743626892180632,15.741193,17.076275,14.603984,1.0257549,0
661137789187132288,0.821067368350229,16.320818,18.025057,15.061173,1.0131885,0
661142393392058752,0.709251308398951,16.842224,18.437551,15.605957,1.1534022,0
661150124333238656,0.778864127929484,14.405945,15.354319,13.442624,1.0842106,0
661154522379748480,0.711166213455896,17.047306,18.858181,15.759525,1.0251197,0
661156858841945856,0.740737443490763,8.333861,8.443014,8.115634,1.0116423,0
661157236799076352,0.711989572738754,16.113918,17.592585,14.907073,1.805834,0
661167785238757376,0.745582208938202,15.639099,16.919746,14.519704,1.0176473,0
661173317156579328,0.840364607082376,16.879345,18.523592,15.641089,1.0309975,0
661185755383916160,0.90106573900479,14.959295,16.048931,13.9208145,1.0530388,0
661186683096853248,1.0,13.323774,14.017173,12.52172,1.0217605,0
661189260077235072,0.779319360893747,14.631183,15.900576,13.514443,1.5955886,0
661190015991474688,1.0,10.0304165,10.360586,9.548475,0.8888696,0
661190153430426880,0.914331849723913,12.306109,12.8715,11.587568,0.9605141,0
661190290869387776,0.736953129023657,16.26075,17.742943,15.06809,1.0394657,0
661194310958749696,0.780389445706238,15.783973,17.118952,14.638469,1.1907218,0
661199911596105600,0.83293180732706,8.600788,8.732945,8.344442,1.0596844,0
661200663212002304,0.855967220974953,18.174297,20.116535,16.83952,0.9770483,0
661202282418030080,0.778159799402669,18.359112,20.274273,17.000866,1.0375109,0
661204167906246784,0.840042471967219,18.267717,20.158995,16.93694,0.9571619,0
661206577385260800,0.793550032777517,9.382404,9.585729,9.030169,0.81462526,0
661207024061875456,1.0,10.447671,10.73025,10.003979,0.9267409,0
661209566682500736,0.951664069144513,14.628244,15.631694,13.633833,1.0232649,0
661210666194127360,0.885910538062259,13.782584,14.590558,12.90402,1.0240803,0
661210734913600000,0.818433943234895,7.6315365,7.716714,7.450721,0.9187581,0
661211147230556160,1.0,13.962626,14.7717,13.0039015,0.93476903,0
661212933936844416,0.757442316918439,11.010231,11.337093,10.519734,1.0717934,0
661214136527890944,1.0,9.456571,9.662156,9.103741,1.0136098,0
661215751435494144,0.944052606008049,16.961874,18.561354,15.740832,1.0502434,0
661216369910684544,1.0,10.805195,11.1880865,10.258721,1.5686793,0
661216747867811328,0.79887525418735,17.243624,18.852127,16.002338,1.0549009,0
661216743570426240,1.0,10.114902,10.370845,9.700335,0.8932787,0
661219290488437632,0.716926962615634,16.804476,18.413382,15.564151,0.9387714,0
661220969817342848,1.0,11.226812,11.5907135,10.694993,1.2347515,2
661220974115692416,0.85828200769062,17.938192,19.67364,16.656849,0.98540866,0
661221764391246080,0.709718088722227,10.04542,10.299957,9.632183,0.93771225,0
661222073627319296,1.0,14.72523,15.739889,13.723632,1.0492113,0
661222279785743616,0.837823500991434,11.92576,12.359503,11.325395,1.296237,0
661224581888230400,0.972621251313517,8.002527,8.064988,7.77214,0.945574,0
661229701489213824,0.824562722915581,17.377508,19.113295,16.142378,0.9967198,0
661229976367125504,0.728673756029849,17.502197,19.295523,16.219795,1.0150255,0
661231625634645504,0.877676858940248,14.577018,15.564828,13.592593,1.1069162,0
661233137463057152,0.726895802031149,7.9242454,8.014535,7.738603,0.94052774,0
661233584139655040,0.767303093670632,17.100718,18.73086,15.880397,1.0224798,0
661234679353175296,0.724196280406759,18.204369,20.005285,16.91188,1.0191109,0
661235439565517568,0.716086464430566,16.978823,18.543951,15.77187,1.0508305,0
661235989321322240,0.89515606751971,9.671502,9.891746,9.299872,0.85943,0
661239390935361024,0.761767202578889,16.626617,18.152094,15.411095,0.97838736,0
661242895630246016,1.0,10.175888,10.433624,9.760421,0.9640397,0
661243273585807872,1.0,10.54489,10.834932,10.094837,1.0117242,0
661243307945543936,1.0,9.747096,9.977015,9.364058,1.0855105,0
661244270018200192,0.805251340000698,9.986646,10.23673,9.580269,0.94344115,0
661244647975316736,0.993479450529458,15.463237,16.823227,14.310502,1.0406466,0
661246022364851072,0.905867864462655,6.743771,6.817877,6.5779777,0.93672234,0
661246675199973504,1.0,13.144526,13.792922,12.373594,1.0192116,0
661247602912908032,0.940996965037474,17.659998,19.40514,16.399202,1.0006183,0
661247671632285312,0.907892496848262,9.722683,9.950512,9.340509,1.0359987,0
661249694558990848,0.747149086074418,18.81771,20.710608,17.490805,0.97922885,0
661251210685333120,1.0,15.02115,16.127575,13.9762745,1.010808,0
661251966599576576,0.944797152326345,13.146451,13.786313,12.382252,1.0093707,0
661253027453650432,0.939741668633672,15.247327,16.42469,14.167236,0.9907385,0
661253272269624576,0.907892496848262,15.973061,17.403336,14.795727,0.95179987,0
661253478428045568,1.0,10.896363,11.220029,10.4059725,1.1775702,0
661253993824132480,1.0,19.89231,21.207335,18.492714,1.068602,0
661257154920147072,1.0,15.061287,16.209711,13.99735,0.98366714,0
661257704675956480,0.756426883295718,15.638341,16.905645,14.515759,0.9870553,0
661258872906952320,0.848795353968709,12.113306,12.586641,11.485772,0.92464536,0
661258937329286400,1.0,18.060472,19.94868,16.759829,1.0267422,0
661259525741991808,0.79634716004044,16.15914,17.689602,14.950156,1.040911,0
661262652478166528,0.883096969236341,17.346346,19.068306,16.082958,0.96084607,0
661263305313199360,1.0,13.990094,14.839445,13.0872345,0.98769563,0
661263408392412928,0.81266575420506,15.937424,17.316498,14.772754,0.9646258,0
661264439184662016,1.0,10.51859,10.809184,10.066867,0.82496595,0
661264679702825344,1.0,16.790697,18.365458,15.580155,1.0263971,0
661265229458645120,1.0,16.5115,18.045,15.3061695,1.018451,0
661268253115601792,1.0,7.5015326,7.605361,7.293408,1.093879,2
661268940310277888,1.0,10.330844,10.630808,9.86649,0.97615886,0
661269043386545536,1.0,11.37276,11.831926,10.759586,0.977609,0
661270486498500352,1.0,14.428582,15.373278,13.465227,1.0438462,0
661270898815358720,0.807121186272627,17.652328,17.555208,17.873615,1.0174735,0
661271238116475648,1.0,11.623737,12.014614,11.064226,0.8402051,0
661277461525418752,1.0,10.50494,10.793223,10.0554,0.9470475,0
661278767195471360,1.0,16.681013,18.273724,15.461262,1.0392988,0
661279042073291776,1.0,15.009888,16.120424,13.962742,1.0297942,0
661281206736808064,1.0,17.318144,19.000298,16.08265,1.0864767,0
661282031370596608,0.737619715835037,13.318716,13.998038,12.52634,0.93181366,0
661283057865715456,0.702490046626191,17.996151,19.70494,16.715876,0.89308304,0
661283199601699328,0.993191590658958,13.639209,14.405775,12.787073,0.9889895,0
661285707862587520,0.948183880968224,9.326675,9.525564,8.978461,0.9015118,0
661288628440350080,1.0,7.3830824,7.5041075,7.1392407,0.8289123,0
661289105178505344,0.846784103479995,9.186539,9.426195,8.787346,0.8448338,0
661290758744228224,1.0,7.51539,7.576736,7.378975,0.89385337,0
661291136701346304,0.990312933966694,6.2683663,6.3392134,6.117872,0.98319995,0
661292511090872960,1.0,11.173428,11.523209,10.663594,1.0787914,0
661293812462666240,0.936430349957024,11.963045,12.404102,11.363196,0.85208446,0
661294052980833792,0.986178010737766,12.855571,13.432824,12.1407995,1.0521542,0
661294705815866240,0.933292913266914,12.5628605,13.079146,11.895272,1.0335531,0
661295324291154816,0.780865104431287,11.790918,12.1972275,11.22191,0.8695365,0
661295672186702336,0.819348244408442,15.909716,17.541637,14.67869,1.0235559,0
661296290661998208,0.779319360893747,16.8569,18.505228,15.59684,1.3137825,0
661296565539900544,0.722079171450166,16.5728,18.11884,15.369391,1.0706083,0
661297080936069632,1.0,6.176117,6.6616106,5.5287657,1.0777385,0
661297321454333312,1.0,7.667654,7.7443647,7.5087214,1.0576131,0
661297458893183232,0.770091614252606,14.405758,15.443703,13.395936,1.2689996,0
661297493252924416,1.0,9.279027,9.482112,8.930046,0.89114755,0
661297901272035456,0.709947425834622,17.684801,17.623768,17.747265,0.9782971,0
661298451027341056,0.889008442074402,9.695884,9.9146385,9.303516,0.8416172,0
661298833282624000,1.0,15.173029,16.316898,14.103912,1.0618,0
661300207672247808,0.809479706022854,20.630018,21.179424,19.089066,0.9850736,0
661300551269631360,0.835856077101394,6.8043456,6.894305,6.621073,1.0026152,0
661300993647979776,0.759328889258137,11.970447,12.402983,11.376409,0.9183293,0
661302887731820416,1.0,11.313729,11.67982,10.783568,2.3187487,2
661303471844671104,1.0,16.541897,17.956905,15.184651,1.0092647,0
661305838371084288,1.0,8.9524765,9.123121,8.648869,0.98250335,0
661308935045711872,1.0,17.583752,19.315256,16.330633,1.0003842,0
661310756111835392,0.984327211025216,12.836938,13.41744,12.117836,0.93437254,0
661311267210542080,1.0,18.372242,18.382166,18.445826,1.0089035,0
661311443306610688,0.899546824504402,6.6092005,6.725384,6.3758082,1.1175162,0
661311752544249088,1.0,10.165247,10.423574,9.754804,1.0943191,0
661313023854578560,0.738128387373685,12.300881,12.84659,11.598439,4.0217466,0
661313367453547904,0.708476474292255,17.088375,18.716148,15.820868,1.0041564,0
661313569312788096,0.834748569785863,18.489721,20.450928,17.166388,0.95378083,0
661313917207778304,1.0,15.513301,16.736658,14.411247,0.9215438,0
661314466963687808,0.778979993575802,16.57066,17.650547,14.9180975,2.2738287,0
661314570042801280,0.79754984343494,14.480734,15.45739,13.503534,1.0014204,0
661314638762274176,1.0,12.440727,12.941636,11.788461,0.9184701,0
661315837054947840,1.0,12.2768755,12.754824,11.644432,0.9870262,0
661317250102374528,0.806169823467545,11.427479,11.80335,10.892189,1.0186185,0
661319483485360000,0.721197417880783,10.868907,11.188203,10.38515,1.0600625,0
661319552204833024,1.0,8.654234,8.7974825,8.390786,0.88735795,0
661319547906688896,0.719180413105009,11.869694,12.298567,11.281311,0.9864832,0
661319620924311296,1.0,15.951167,17.28395,14.808514,1.0703454,0
661320067600915328,1.0,16.026352,17.42406,14.859593,0.9698848,0
661321304551503616,0.716031913330292,16.281916,17.92626,15.042538,1.0635424,0
661322060465742336,0.950431864106499,6.5987887,6.592861,6.5722966,0.9875936,0
661323641013704832,1.0,8.755451,8.902307,8.482422,0.85493803,0
661324431287688448,1.0,6.152467,6.620129,5.520271,0.8952483,0
661325187202016512,0.754727219998889,16.071297,17.645012,14.848773,1.2199578,0
661325393360354688,0.86680100030617,16.74929,18.566378,15.463206,1.0780414,0
661325908755275648,0.88444209535168,11.595354,11.972906,11.050672,1.2783488,0
661326011834490496,0.800836373011495,16.334084,17.771162,15.155579,1.0075339,0
661327248785037184,0.835036293576695,17.378178,19.13548,16.120335,1.0189344,0
661331028356266752,0.70574798114107,15.807616,17.329693,14.613725,1.1721643,0
661331131435476608,0.998559868537867,11.824952,12.336436,11.159089,1.4878298,0
661333704119506944,0.73586610887664,19.127142,21.042704,17.75274,1.056127,0
661335288963844736,0.745863860559952,12.870572,13.473958,12.124738,1.8275968,0
661340614723243392,0.80529762519263,16.732641,18.350552,15.506142,1.0472136,0
661342710667273856,0.801227741528858,13.6968,14.472098,12.83746,1.0852654,0
661344188136057984,0.946398066162726,9.777529,10.008052,9.392172,0.8135184,0
661347727189029504,0.82913278358326,15.229515,16.402529,14.151309,1.1715472,0
661348517463001216,0.882493105390676,16.25184,17.691038,15.074979,0.9626805,0
661350750845994240,0.763080764500165,15.454395,16.667036,14.35896,0.9743295,0
661351850357695616,0.861170779564749,13.234993,13.886415,12.433819,1.5938388,0
661353224747229184,0.907892496848262,17.857624,17.822388,18.000525,1.0210094,0
661355934869899648,0.798958076903437,16.760645,18.36099,15.520261,1.2156255,0
661356488922418944,0.716597590773287,16.332142,17.79519,15.148766,0.9801222,0
661362055200029056,0.832534570407973,13.933509,14.757605,13.040434,0.99917483,0
661383731898310016,0.71560208386575,18.01084,19.795485,16.69209,1.0355402,0
661391157898332160,0.825683243807005,12.596136,13.143718,11.905504,0.8869171,0
661394525152691840,0.84193449436676,17.021366,18.605864,15.80327,0.9651836,0
661396140060387456,0.700301227346759,17.45217,19.023994,16.210905,0.97658455,0
661397308291492608,0.726252846945254,17.845934,19.773052,16.537878,1.0321712,0
661401122222444288,1.0,10.579792,10.874394,10.12277,0.99535125,0
661401225301656192,0.940996965037474,11.505991,11.889026,10.959602,1.0030555,0
661401358444641152,1.0,8.286225,8.376525,8.095226,0.9566776,0
661401431460014976,0.882012829030265,13.193317,13.852824,12.413293,1.0486734,0
661402015575639680,0.70754696757396,15.737562,17.141989,14.570743,1.6076818,1
661402084295115904,0.848762566797039,16.831366,18.426643,15.603331,1.0167531,0
661404764354696448,0.780638579464713,17.793072,19.718674,16.549543,0.97871315,0
661407375694800000,0.904528134573468,16.700964,18.315378,15.475431,1.0732416,0
661408818803811200,1.0,13.472316,14.203009,12.643685,0.91776204,0
661409609077800960,0.934029690173427,13.685377,14.463464,12.8238,1.0208546,0
661413800965826816,0.854710531366344,16.455452,18.068047,15.182517,1.0773642,0
661413800965826688,1.0,16.58389,17.97287,15.352819,1.0606885,0
661414213282680960,0.775990721579191,13.7338505,14.521207,12.868636,0.9908296,0
661416274866976384,0.806765993043371,17.603567,19.327503,16.350557,0.94521093,0
661418405170762368,0.775990721579191,16.552881,18.007599,15.369999,1.1176835,0
661419264165477504,1.0,9.960863,10.211763,9.554463,1.0125248,0
661421939927520384,0.879014476930094,18.184452,20.19539,16.887363,1.0554641,0
661422764560767360,1.0,8.477043,8.616021,8.210652,0.983109,0
661422837576998784,0.935834450740572,11.817413,12.239061,11.23056,1.2655534,0
661424074528836480,0.785187044492315,10.354437,10.631867,9.913274,1.1581074,0
661427063824818816,1.0,13.900174,14.900211,12.8960285,2.9808109,0
661429292911672320,0.868282347991698,18.579586,20.509008,17.206179,0.9710871,0
661429675164926464,0.89053833116392,15.632096,16.888193,14.518337,1.030613,0
661430705957076096,0.76913984887635,18.332092,20.348928,17.02782,0.9543042,0
661438913637806208,0.857529552243706,11.260078,11.617512,10.735025,1.1639187,0
661453692623304704,0.704428104670315,12.15527,12.621334,11.50844,1.6066697,0
661458979725746304,0.767536109337162,19.077875,21.026205,17.677507,1.0680356,0
661459774295768960,0.76050662830054,15.334721,16.519407,14.252327,1.0133656,0
661460083533415040,0.916373097807754,14.420762,15.375747,13.45515,1.0139058,0
661463446491712384,0.737797470507074,18.157383,20.170296,16.868778,0.9778565,0
661767843709723776,0.741534877034809,8.461295,8.590004,8.2139,1.0210836,0
661779796602531712,0.735795028196036,9.725906,9.949029,9.3495,1.0595291,0
661836284012503552,0.776699643417493,18.361065,20.197279,17.03228,1.0277405,0
661838281173303808,0.857529552243706,17.693342,19.517126,16.377697,1.0186641,0
661851612751722880,0.762391568114958,16.799574,18.571943,15.531218,1.051828,0
662644326276577664,0.725026953989601,16.2668,17.800724,15.071741,1.0415034,0
662655974227886720,0.72732815492334,16.063898,17.449099,14.912349,1.0565088,0
662740739702048512,0.715658347615338,17.347095,19.10309,16.075117,1.0391692,0
662750222989808512,0.808232350233827,15.761663,17.194582,14.583489,1.1567203,0
662768914687563776,0.762395034019827,15.466321,16.701956,14.365361,0.9385614,0
662776439470251136,0.926080095648037,15.648661,17.17057,14.446317,1.0378909,0
662786743094868224,0.704246607210116,18.514757,20.475386,17.195013,1.0338866,0
662787468946178176,0.712535338632769,19.070602,20.710928,17.710657,0.94414824,0
662794169095142912,0.754727539326285,6.4156747,6.7530313,5.903957,0.9783172,0
662796814795084160,0.90071094875766,16.807508,18.37097,15.587606,0.9512658,0
662797806930496256,0.805532786157914,12.315075,12.795953,11.673087,1.0442061,0
662799009521584640,0.908184511711646,17.375166,19.08907,16.119713,0.9899784,0
662800456927247744,0.842428615125129,12.623184,13.154735,11.945309,0.953562,0
662801827020165504,0.906775267232486,18.254877,19.976555,16.948788,1.082752,0
662841379375655936,0.73242570328471,11.629958,12.019234,11.076325,0.8540996,0
662855810465648000,0.84397950825102,15.816538,17.122917,14.659242,1.1350135,0
662859693116109312,0.741251546664822,13.541223,14.260448,12.71944,1.0200609,0
663044514149509888,0.760295240355407,17.075987,18.761768,15.834039,0.92476094,0
663052962348209664,0.706227254086762,18.469162,20.220276,17.142649,1.1152501,0
663055818503513088,0.796422650525101,12.723922,13.28514,12.021325,0.90547377,0
663063068408290944,0.719875066372908,16.155617,17.57202,14.987048,1.0225506,0
663070352672827136,0.796422650525101,13.556682,14.304692,12.7173605,1.0234953,0
663070971148025728,0.707848170097122,17.974049,19.825598,16.701988,0.97529215,0
663078530290541952,0.754820781505432,13.397341,14.090327,12.594752,1.0536261,0
663140171661012480,0.73031394033075,13.990405,15.010764,12.98056,1.0798485,0
664281018054115968,1.0,13.357078,14.055389,12.551774,0.9669587,0
664281396011231744,0.756597731262968,15.258238,16.473196,14.15884,1.03541,0
664281494793527936,0.94781434395931,8.210679,8.316782,7.9965906,1.0443766,0
664282667321547008,0.916317007156161,9.602875,9.866939,9.172136,7.5557933,0
664286446892777472,0.818718178464559,16.02565,17.432304,14.862395,1.0548567,0
664286481252512256,0.892823650132225,9.069642,9.296865,8.687428,5.491326,0
664286721770683136,0.927201461237041,17.808378,19.669018,16.554375,1.0528198,0
664288748995228160,1.0,11.284405,11.64702,10.762269,0.80994123,0
664290948018472064,0.853075221871727,16.128933,17.527529,14.961722,0.94682926,0
664292322407994624,0.951176171183388,15.188667,16.378702,14.085634,3.038797,0
664292459846946560,0.80630669549672,15.371006,16.559412,14.293822,1.085452,0
664297064051880832,1.0,13.512722,14.242854,12.684726,1.0304598,0
664302424170984576,0.901248011122137,11.138668,11.48276,10.630629,0.7910592,0
664305104230586240,0.930654754317372,14.564816,15.73361,13.491456,1.0832361,0
664310601788795392,0.964013244496076,16.869097,18.670206,15.600125,1.049926,0
664311392062657920,0.868405440427767,11.098359,11.43594,10.604079,0.96969515,0
664314759317023360,0.713096156853179,8.632391,8.774207,8.364421,5.1158576,1
664316644805338624,1.0,18.414936,20.420614,17.099281,1.1118829,0
664319329162317568,0.822087610967041,16.709951,18.48098,15.420409,1.1097946,0
664320497393421952,1.0,15.05092,16.171892,13.992845,1.0366408,0
664322421538783104,0.83738810495849,8.114049,8.202514,7.9297013,0.98166233,0
664323825990708352,1.0,18.581459,20.639637,17.279425,1.055686,0
664324684984105728,0.934883476826791,10.658025,10.953721,10.198242,1.036737,0
664325170317925120,0.80797501118464,14.618325,15.669391,13.594326,1.1502047,0
664325543977630464,0.902370388516065,17.960838,17.95618,18.078901,0.96336305,0
664325616994522880,1.0,16.38327,17.85066,15.190094,0.97390926,0
664325857512593920,0.845570670153637,14.953092,16.021042,13.926872,1.1044132,0
664326922664482944,1.0,10.143544,10.467183,9.661973,1.4175286,0
664327438061177344,0.9161007242702,9.994544,10.23674,9.601538,0.7752136,0
664328709370869120,0.816612376031675,16.194426,17.80669,14.921255,1.7119856,0
664328915529295232,1.0,9.571775,9.786208,9.205545,0.7806612,0
664329946321463168,0.746953206290978,16.07299,17.436157,14.92068,1.0671407,0
664330839674663296,1.0,9.296399,9.492373,8.952789,0.8620509,0
664335684397673472,0.861379049192387,17.38806,19.111467,16.152699,0.9959998,0
664337230586013312,0.955098246044235,10.410198,10.698692,9.959279,0.9493312,0
664337539824225152,0.844906025754971,17.850697,19.754686,16.491688,1.055577,0
664340426041558272,0.722754088140462,18.076519,19.903023,16.774597,0.99929124,0
664343896375336320,0.875847261004389,16.040438,17.54553,14.843955,1.0366048,0
664344274332354304,0.978562825442088,16.290472,17.811354,15.08303,1.048075,0
664349874969575680,0.839363806094567,15.273478,16.445105,14.195434,0.95810026,0
664352245791631488,1.0,14.780492,15.805687,13.780856,0.9359843,0
664352692468240896,0.72363135489588,17.473036,19.155344,16.226164,0.967393,0
664353379662996224,0.911312679883186,14.076538,14.939043,13.134767,1.080045,0
664353757620108544,0.950899837612924,15.428356,16.639854,14.331437,1.0285953,0
664353757620109440,0.921202813029329,18.028818,19.900084,16.723791,1.0279372,0
664354994570694400,0.738450416197425,17.289604,19.18355,15.981726,1.125481,0
664359942372888448,0.85164573293684,16.969326,18.657642,15.697326,1.211905,0
664363584505245824,0.915558921003438,15.602681,16.69399,14.443296,1.3480207,0
664365852247875840,0.796422650525101,17.368938,19.03061,16.120066,1.0295398,0
664365852247876864,0.906775267232486,16.633345,18.167257,15.425759,1.0790879,0
664366024046570112,0.853919985388972,14.907866,15.962052,13.887813,0.9843181,0
664366779961036288,0.795891653135563,11.471399,11.849038,10.934117,1.0734861,0
664367020479085568,0.910825595619945,17.72848,19.533287,16.450668,1.029736,0
664374613981190656,0.805446240651369,15.170221,16.295616,14.112485,1.045395,0
664376435047303168,0.892609607698843,10.189076,10.481992,9.7298155,3.1855147,0
664379974100333568,0.893388368997474,15.7102785,17.040237,14.571581,1.0661783,0
664380111539399552,0.887969538356732,12.346547,12.83371,11.704664,0.9023219,0
664380695654828416,0.73571343395271,17.478037,19.217525,16.221731,0.9590128,0
664380695654828160,0.757879801444618,16.974876,18.563341,15.755872,1.0447112,0
664380867453522432,0.720307545015588,15.727313,17.08125,14.585073,0.949621,0
664387808120781440,0.864135121371829,11.253187,11.601088,10.746064,0.8296148,0
664394439550157312,1.0,14.797273,15.866008,13.765962,1.0762775,0
