GaiaDR3,Prob,inrt,Gmag,BP-RP,Plx,pmRA,pmDE,RA_ICRS,DE_ICRS,RUWE
51942307982163072,0.189617796266531,"False",17.272722,3.1741017999999994,5.888309619914569,13.750527686315234,-36.489653678230965,62.68887616128,20.33761573941,0.9533198
51961996112226176,0.208230177092125,"False",16.628199,2.8994236,6.115060282424196,15.370249254642706,-36.54658004559611,62.65452972984,20.58540315143,1.0589244
52035251073077120,0.227068313340886,"False",11.102681,1.0169582,6.576903778352289,16.45001787301847,-40.960279122407634,62.132261706,20.93790726276,1.1633604
52097609703557248,0.278155071805808,"False",14.349607,2.237362,7.898636298743328,17.410358392939486,-48.523018286084444,61.03522267254,20.46912489447,2.464495
52135925109792000,0.25999127293616,"False",17.708714,3.36236,7.632528729919505,17.518105911812672,-45.382571973616066,61.45996719973,20.83291170774,1.039859
52227115854157824,0.212281718873045,"False",15.495284,2.4762802,5.534676300594727,14.459747814171505,-33.855441951581696,61.95456096358,21.01810012715,0.95218027
52231376461738752,0.212281718873045,"False",16.589003,2.935111,5.905926619096327,16.085937209285532,-36.433755234146545,61.73190738945,20.93616493466,1.0663904
52563944368841600,0.176830642681125,"False",9.1234455,0.662858,6.209907125014607,15.89877979717878,-38.62037252564542,64.40390155928,22.25960564194,1.2779399
52599193163867648,0.22778006352694,"False",18.489084,3.7385464,6.937501319368554,16.669656072286912,-42.96677009173728,63.68308132536,22.26121744023,1.0268644
52707671154543360,0.305547648049193,"False",17.973934,3.4719657999999995,7.015277006906594,16.9534899940204,-44.08422446011205,62.16183729761,21.79382914122,1.052413
52781407153818624,0.196037472277908,"False",17.820246,3.62636,6.1093001314379105,15.554536528119174,-36.82701991520213,63.20810305161,22.16590706132,0.99584424
52798204769096960,0.198415086694745,"False",12.946715,1.5566053,6.140650661039762,14.064092090780687,-38.19525158353912,63.19661559382,22.38667546423,0.92631507
52942004571647872,0.181361090123705,"False",15.395482,2.4590607,5.90908972123766,15.075829312142007,-36.574318183554695,60.28773169824,21.12775242192,1.1133963
53014881576687872,0.342704491018351,"False",17.453327,3.1868534,6.9384496930262625,17.51100838196579,-42.90280695646929,60.13999258702,21.45269913101,1.0235492
53029278307021696,0.428705209146861,"False",16.10102,2.8763561,7.473926226138188,19.10429714130666,-45.854030142547465,60.35862100282,21.58559650641,1.0060776
53049516189920384,0.224852069840931,"False",19.086775,3.4297332999999997,7.636665248820317,18.643509711358302,-46.225350887919795,60.44095790018,21.73459210983,1.0663949
53053123965389824,0.212281718873045,"False",18.77828,3.323063,5.81883036655675,15.128299242921765,-33.747578423438,60.56953045279,21.88377077465,0.9926053
53063324509881472,0.212281718873045,"False",19.12323,3.2221450000000003,5.7269953342091275,14.8518558762616,-32.74540952242589,61.09377152322,21.54656375459,0.99173146
53105728725582976,0.338517296114556,"False",14.216793,2.134594,7.335246904574256,18.05306076155001,-46.28939232520592,61.73353518258,22.03444817318,1.1631474
53140397701490176,0.386173468001597,"False",16.594816,3.0386314,7.3079823209062935,18.340497580585364,-45.891860091313674,61.14502945133,22.04606676888,0.9994528
53174379482675456,0.345370612126574,"False",16.657433,3.275464,7.3118246583912,17.188156184577032,-46.42606879718156,61.30723114703,22.30491933601,1.0012954
53206780715340032,0.354029495310852,"False",17.698153,3.8060455,7.74822673052276,18.773077550327567,-46.13475005725437,59.70862006322,21.61455973166,1.0660092
53212205256173824,0.412511329386585,"False",17.86347,3.2932549,7.165017013439219,17.959933088371038,-43.03456135624895,59.8722449431,21.6654484465,1.0496817
53227396558316416,0.36910953917015,"False",16.787525,3.2947425999999997,7.921575362179984,18.949542641271115,-47.736552509450966,59.86223074757,21.80505089232,0.9906438
53251517094713728,0.34881340167087,"False",17.26991,3.1966542999999996,8.064714251080783,21.025518929671627,-49.5476036522266,60.297445917,22.17707095401,1.0223686
53251929411490688,0.214936134866987,"False",15.462476,2.5696373,6.61397304785983,14.846731584248426,-41.56320364250049,59.91603376061,21.90757315383,1.0303763
53255434104774272,0.395943396235315,"False",16.492777,3.0165490000000004,7.8635333272396215,20.458274401839823,-48.99585249566689,60.04297138654,22.03793942714,1.0220808
53258732639653760,0.30310340101498,"False",16.949703,3.0790740000000003,6.665716491360589,17.258638809607294,-41.31362968982694,59.99946689449,22.09136400755,1.0731882
53296592774129920,0.449963953498383,"False",18.540195,3.6547413,7.3448564223962585,19.269336758163746,-47.208339857197,59.45576360636,22.14179098009,1.0322586
53298521216558976,0.281128715341115,"False",18.851593,3.789503,6.803286662328067,18.438783034193502,-44.996778004487645,59.57270277017,22.19783955729,1.5331144
53332571717238400,0.422054620921022,"False",16.882849,3.373067,6.999974316040318,17.14003906377279,-42.42517263150368,59.77944268358,22.46327548322,1.1927375
53335045618385536,0.518712449820012,"True ",13.755472,1.9050522,7.460595639590168,17.952584340610734,-45.482100216382,59.84548312184,22.57116993056,1.0315162
53341642688604416,0.40594548898024,"False",16.131588,2.9110297999999997,8.003915402502193,19.677997851422557,-49.36815726952413,60.4549383236,22.16793887586,1.1462913
53356722315818368,0.317348519769579,"False",18.855892,3.336359,7.455209543147515,19.181386374317558,-47.912126565789784,60.6746381446,22.47164048472,1.0622364
53416031520105088,0.261149122759344,"False",18.82035,3.4107589999999997,7.006824219644681,18.42169837307501,-44.0856143084526,60.03406958175,22.53350003401,0.99088573
53449635344328064,0.473934244549877,"False",18.985168,3.6576176,7.681697327301262,18.932567271298943,-46.75629857607596,60.41602110142,22.79815912514,1.0201623
53462623327108736,0.212281718873045,"False",16.68941,2.9071835999999998,5.641073530342664,15.122190136656814,-33.90033751292169,60.64498155453,23.14114152205,1.0681797
53465573967635456,0.461317028784441,"False",18.701077,3.576971,7.519127412921545,19.072237960946527,-46.847030189558446,60.4623398471,22.98754147359,0.98501277
53554909287118080,0.212281718873045,"False",16.719334,3.3597650000000003,5.841442069992353,15.305136250802107,-35.40336308272719,61.62497307797,22.56202184418,2.5691996
53563915834929024,0.236796447488117,"False",16.081085,2.81888,6.574747142581308,16.040713765873694,-41.0852487464043,61.61898889217,22.61647342077,0.982707
53618032422785280,0.212281718873045,"False",15.914489,2.6677446,5.863973349576867,14.555961147663787,-36.093291378455284,61.70653586788,23.15091615426,1.0304832
53758254515062784,0.208195868461353,"False",14.181186,2.0500717,6.970396655277673,18.044487883251897,-42.63979162331537,62.51594175616,23.81203465673,1.0383452
53782959168859520,0.212281718873045,"False",15.003329,2.18052,5.6721794858250485,15.056758595607178,-33.89414291446722,61.00042389263,22.99503919357,1.0094588
53783852522073856,0.480328462831529,"False",9.525888,0.8012514000000001,7.282259996149298,17.56554621937727,-44.820553682023906,60.93413013765,22.94408524397,1.2039791
53864804065393536,0.411322005051906,"False",15.780696,2.659916,7.0922307904085375,17.656241912139183,-44.681983984621695,60.70828661508,23.51060557359,1.053012
53892669813156736,0.348236876908989,"False",16.97782,3.0650396,7.859879359576647,19.42344322993885,-49.52319156674885,60.95658084758,23.72035835875,1.0071335
53892768594980096,0.199483583105754,"False",19.236792,3.7305317000000002,8.090748338686778,19.18401079886728,-49.198088121430565,60.95726709283,23.72353589008,1.067651
53914282087671552,0.19020597583978,"False",11.097318,1.1042337,5.362121506809012,14.135246351880904,-31.563993472914227,62.16158358647,23.63442979123,7.9722786
56950239849717248,0.249617216059632,"False",16.285753,2.6080799999999997,7.05392196542206,19.08806779110189,-41.901179812522024,54.39778041826,18.89625860224,1.0833441
57036757670988288,0.280273188233967,"False",14.319201,2.076892,6.83443986026159,18.967690976569575,-41.404052944425246,56.04969256571,19.30517336285,1.1004654
57116678420490880,0.337765047314526,"False",19.250887,3.7060356,7.740637366254784,19.63525862739388,-44.48258895377281,55.74083104485,19.78492170947,1.0419894
57319916274721920,0.265391961100503,"False",17.4204,3.194458,6.7482465640588245,18.426297494755627,-41.79001382952036,55.13496604274,19.90821987402,1.049801
58259414601023744,0.491885694172608,"False",17.220085,3.1985377999999995,7.44663703695177,21.389948908626973,-44.70653706016059,54.29532259793,21.20261253436,1.0088705
58368884727558784,0.315975580248928,"False",14.575949,2.2704353,7.569212684351719,23.28750578010697,-45.68196522024053,52.39678773367,20.94075901684,1.1163191
61463185326116352,0.185895914310339,"False",17.520042,3.2536907000000004,8.035673438539726,21.765075609557613,-43.65140617766324,51.58870628817,21.52099288235,1.008906
61484174830107776,0.394929841292049,"False",17.484613,3.1267834,7.390580670371622,21.051664181608068,-44.80851021054603,52.21831610178,21.80736900685,1.1648324
61519672735818880,0.319141882620048,"False",8.777531,0.55850506,7.801898022336687,24.00052475662217,-47.20639927986646,52.86820969643,21.82170390444,1.0162035
61554650949438208,0.491885694172608,"False",11.206782,0.9996071,7.557450189996425,22.18273866580518,-45.97537760237573,53.27437268603,22.13404726063,1.04441
61867084050575104,0.20609864360177,"False",13.493336,1.9711857,9.193864288749868,26.94392020961975,-54.99814701499674,51.93514702499,22.71640283522,1.1239451
61917043110119552,0.40362218768575,"False",16.565022,2.9746141,7.13170764519702,20.49744413345669,-43.1035718117224,52.00661604081,23.0782830833,1.1194807
62104028807382784,0.211064331245647,"False",16.054735,2.9018326,8.159981537545592,24.542875955577827,-49.679460555533744,50.31235070619,21.85964129587,1.0666001
62413988007668352,0.260024034878051,"False",7.5793996,0.38842058,7.4784021076210365,23.073912036436443,-44.75905137912662,49.45743969821,22.83199046888,0.9164542
62487964523326592,0.198324114644114,"False",13.396738,1.808198,7.063162695114769,23.204362621311343,-44.5385088356115,50.63168406659,22.09581942273,3.801424
63004013433406208,0.227344249095877,"False",15.184622,2.643918,8.709820151919201,26.32623783173402,-52.406678230205145,49.98283501438,24.00819401735,1.0544474
63034902838166272,0.320875101970375,"False",14.347416,2.192338,7.667376060795668,23.16162812776207,-45.726984923951576,50.4636286995,24.28066004279,1.0779787
63052048347383168,0.318537008706258,"False",9.302901,0.67842674,7.392478723407379,20.768730353749167,-43.31698258802732,56.25702299619,19.55917548871,1.1237687
63058026942161920,0.216547184978925,"False",18.943008,3.8080367999999996,8.268257370685049,21.263283375619224,-45.76638251952291,56.28715541744,19.72485961011,0.9794824
63094894941091328,0.305609854752597,"False",17.42858,3.3510017,7.558265227588301,18.949344980183245,-47.06775598455637,56.77370761395,20.01016942543,1.0188955
63102694601689728,0.397554656838354,"False",13.785254,1.9372911,7.685071538856968,21.45031914521739,-46.97212386529604,56.76592439376,20.19568066936,1.0690483
63144716561596288,0.419109390215496,"False",8.356558,0.43717860000000003,7.454719787942149,20.002000343498533,-44.808311846036474,55.62454628502,20.14979161037,0.99177456
63146743786148992,0.227536258037182,"False",17.14268,3.3325099999999996,6.563119463881604,18.624570788769667,-41.53162537962231,55.74421396992,20.21239348467,1.0627252
63237655357422336,0.351218959472109,"False",19.156496,3.4216879999999996,7.237585266178702,18.34925003436149,-42.45388597566117,57.54054469208,20.69825080417,1.0262597
63250162302240384,0.26837183864024,"False",16.384956,3.1209679,6.812429779554027,20.05194388638923,-44.50019803935407,57.04765896591,20.77829890921,2.9685612
63289920816208768,0.466386125196926,"False",11.310213,1.0420599,7.33271113773573,20.26118055272181,-44.14982886757803,56.58068261426,20.87958872725,1.2028999
63296380446670080,0.392381562898091,"False",16.708427,3.2159014,8.312872678294857,22.477593838405394,-50.685852266198175,56.62396194467,21.03784257501,1.3511438
63327682168301952,0.419699543750397,"False",16.878279,3.1077242000000003,7.907977523120272,20.201596848501357,-48.22956223295642,56.87979393772,21.1807140845,0.9688982
63340154753661440,0.32008764203735,"False",16.799301,3.1062697999999997,8.162583877288277,22.52155827958568,-48.13260226010571,55.55799747769,20.36198154401,1.0003763
63378981257953152,0.334776726830526,"False",8.633078,0.51193905,7.3245920590634475,21.15855778666886,-43.03278770957645,56.18698962051,20.74779526765,1.121471
63391178965446656,0.34764492120445,"False",16.432625,3.0169506,7.478133274099747,19.635252923015344,-46.74624082918962,55.62382697122,20.81089506245,1.055023
63410622280810368,0.395116615797644,"False",18.076988,3.5184326,7.484052999092937,19.555896903791407,-45.213859003885176,55.21285427174,20.68798809054,1.0394826
