sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,11.68,20.0,p029,1.866,0.25049999999999994,50
final_current_mass_projected_annulus,annulus,0.0,2.0,p030,1.697,0.4455,15
final_current_mass_projected_annulus,annulus,2.0,4.0,p030,1.8010000000000002,0.2875,37
final_current_mass_projected_annulus,annulus,4.0,8.0,p030,1.844,0.1855,90
final_current_mass_projected_annulus,annulus,8.0,11.68,p030,2.242,0.24650000000000016,60
final_current_mass_projected_annulus,annulus,11.68,20.0,p030,2.0020000000000002,0.2799999999999999,42
final_current_mass_projected_annulus,annulus,0.0,2.0,p031,1.683,0.36649999999999994,22
final_current_mass_projected_annulus,annulus,2.0,4.0,p031,1.3760000000000001,0.2935000000000001,32
final_current_mass_projected_annulus,annulus,4.0,8.0,p031,2.148,0.20299999999999996,85
final_current_mass_projected_annulus,annulus,8.0,11.68,p031,2.1060000000000003,0.23150000000000004,64
final_current_mass_projected_annulus,annulus,11.68,20.0,p031,2.059,0.277,44
