sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected,cylinder,0.0,8.0,p031,2.025,0.13449999999999995,184
final_current_mass_3d,sphere,0.0,11.68,none,2.044,0.12749999999999995,205
final_current_mass_projected,cylinder,0.0,11.68,p000,2.117,0.12399999999999989,222
final_current_mass_projected,cylinder,0.0,11.68,p001,2.079,0.12149999999999994,229
final_current_mass_projected,cylinder,0.0,11.68,p002,2.081,0.12399999999999989,220
final_current_mass_projected,cylinder,0.0,11.68,p003,2.092,0.12350000000000005,222
final_current_mass_projected,cylinder,0.0,11.68,p004,2.058,0.12450000000000006,216
final_current_mass_projected,cylinder,0.0,11.68,p005,2.116,0.12499999999999989,219
final_current_mass_projected,cylinder,0.0,11.68,p006,2.093,0.12349999999999994,223
final_current_mass_projected,cylinder,0.0,11.68,p007,2.132,0.125,220
final_current_mass_projected,cylinder,0.0,11.68,p008,2.058,0.12249999999999994,223
final_current_mass_projected,cylinder,0.0,11.68,p009,2.072,0.12250000000000005,223
final_current_mass_projected,cylinder,0.0,11.68,p010,2.125,0.12399999999999989,223
final_current_mass_projected,cylinder,0.0,11.68,p011,2.12,0.12349999999999994,225
final_current_mass_projected,cylinder,0.0,11.68,p012,2.089,0.1250000000000001,218
final_current_mass_projected,cylinder,0.0,11.68,p013,2.081,0.123,223
final_current_mass_projected,cylinder,0.0,11.68,p014,2.094,0.12350000000000005,223
final_current_mass_projected,cylinder,0.0,11.68,p015,2.137,0.123,228
final_current_mass_projected,cylinder,0.0,11.68,p016,2.104,0.12449999999999994,220
final_current_mass_projected,cylinder,0.0,11.68,p017,2.063,0.12350000000000005,221
final_current_mass_projected,cylinder,0.0,11.68,p018,2.071,0.12199999999999989,226
final_current_mass_projected,cylinder,0.0,11.68,p019,2.1220000000000003,0.12549999999999994,220
final_current_mass_projected,cylinder,0.0,11.68,p020,2.124,0.12349999999999994,225
final_current_mass_projected,cylinder,0.0,11.68,p021,2.047,0.12300000000000011,220
final_current_mass_projected,cylinder,0.0,11.68,p022,2.1100000000000003,0.12249999999999994,228
final_current_mass_projected,cylinder,0.0,11.68,p023,2.104,0.124,223
final_current_mass_projected,cylinder,0.0,11.68,p024,2.12,0.12449999999999994,223
final_current_mass_projected,cylinder,0.0,11.68,p025,2.068,0.123,223
final_current_mass_projected,cylinder,0.0,11.68,p026,2.067,0.12300000000000011,221
final_current_mass_projected,cylinder,0.0,11.68,p027,2.141,0.12450000000000006,223
final_current_mass_projected,cylinder,0.0,11.68,p028,2.1100000000000003,0.12400000000000011,223
final_current_mass_projected,cylinder,0.0,11.68,p029,2.096,0.124,220
final_current_mass_projected,cylinder,0.0,11.68,p030,2.1100000000000003,0.125,219
final_current_mass_projected,cylinder,0.0,11.68,p031,2.076,0.12449999999999994,217
final_current_mass_3d,sphere,0.0,20.0,none,2.113,0.12050000000000005,237
