sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected,cylinder,0.0,20.0,p016,1.798,0.14900000000000002,137
final_current_mass_projected,cylinder,0.0,20.0,p017,1.786,0.14749999999999996,139
final_current_mass_projected,cylinder,0.0,20.0,p018,1.8870000000000002,0.14749999999999996,144
final_current_mass_projected,cylinder,0.0,20.0,p019,1.735,0.14200000000000002,147
final_current_mass_projected,cylinder,0.0,20.0,p020,1.808,0.14949999999999997,137
final_current_mass_projected,cylinder,0.0,20.0,p021,1.7570000000000001,0.14600000000000002,141
final_current_mass_projected,cylinder,0.0,20.0,p022,1.8370000000000002,0.14750000000000008,142
final_current_mass_projected,cylinder,0.0,20.0,p023,1.8190000000000002,0.14950000000000008,137
final_current_mass_projected,cylinder,0.0,20.0,p024,1.7340000000000002,0.14,153
final_current_mass_projected,cylinder,0.0,20.0,p025,1.8830000000000002,0.14849999999999985,142
final_current_mass_projected,cylinder,0.0,20.0,p026,1.8840000000000001,0.14349999999999996,152
final_current_mass_projected,cylinder,0.0,20.0,p027,1.7510000000000001,0.1409999999999999,150
final_current_mass_projected,cylinder,0.0,20.0,p028,1.8610000000000002,0.14750000000000008,143
final_current_mass_projected,cylinder,0.0,20.0,p029,1.8410000000000002,0.14249999999999996,152
final_current_mass_projected,cylinder,0.0,20.0,p030,1.8230000000000002,0.14050000000000007,155
final_current_mass_projected,cylinder,0.0,20.0,p031,1.7620000000000002,0.13949999999999996,154
final_current_mass_projected_annulus,annulus,0.0,2.0,p000,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p000,1.7530000000000001,0.5515000000000001,10
final_current_mass_projected_annulus,annulus,4.0,8.0,p000,1.7240000000000002,0.23299999999999998,55
final_current_mass_projected_annulus,annulus,8.0,11.68,p000,1.522,0.3075,30
final_current_mass_projected_annulus,annulus,11.68,20.0,p000,2.1100000000000003,0.3095,36
final_current_mass_projected_annulus,annulus,0.0,2.0,p001,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p001,1.282,0.45800000000000013,13
final_current_mass_projected_annulus,annulus,4.0,8.0,p001,1.82,0.271,42
final_current_mass_projected_annulus,annulus,8.0,11.68,p001,1.699,0.31500000000000006,30
final_current_mass_projected_annulus,annulus,11.68,20.0,p001,2.2840000000000003,0.26249999999999996,54
final_current_mass_projected_annulus,annulus,0.0,2.0,p002,nan,nan,2
final_current_mass_projected_annulus,annulus,2.0,4.0,p002,1.532,0.398,18
final_current_mass_projected_annulus,annulus,4.0,8.0,p002,1.6190000000000002,0.22499999999999998,57
final_current_mass_projected_annulus,annulus,8.0,11.68,p002,1.9100000000000001,0.344,27
final_current_mass_projected_annulus,annulus,11.68,20.0,p002,1.937,0.267,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p003,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p003,1.707,0.3965000000000001,19
final_current_mass_projected_annulus,annulus,4.0,8.0,p003,1.6980000000000002,0.22950000000000004,56
final_current_mass_projected_annulus,annulus,8.0,11.68,p003,2.125,0.3295,32
final_current_mass_projected_annulus,annulus,11.68,20.0,p003,1.945,0.2835,40
final_current_mass_projected_annulus,annulus,0.0,2.0,p004,nan,nan,5
final_current_mass_projected_annulus,annulus,2.0,4.0,p004,1.935,0.5429999999999999,11
final_current_mass_projected_annulus,annulus,4.0,8.0,p004,1.564,0.22399999999999998,57
final_current_mass_projected_annulus,annulus,8.0,11.68,p004,1.6680000000000001,0.28200000000000003,37
final_current_mass_projected_annulus,annulus,11.68,20.0,p004,2.439,0.30899999999999994,42
final_current_mass_projected_annulus,annulus,0.0,2.0,p005,nan,nan,4
final_current_mass_projected_annulus,annulus,2.0,4.0,p005,0.975,0.47300000000000003,12
final_current_mass_projected_annulus,annulus,4.0,8.0,p005,1.5630000000000002,0.23199999999999998,53
final_current_mass_projected_annulus,annulus,8.0,11.68,p005,2.025,0.29999999999999993,37
final_current_mass_projected_annulus,annulus,11.68,20.0,p005,2.193,0.28200000000000014,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p006,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p006,1.6900000000000002,0.46099999999999997,14
final_current_mass_projected_annulus,annulus,4.0,8.0,p006,1.6270000000000002,0.2320000000000001,54
final_current_mass_projected_annulus,annulus,8.0,11.68,p006,2.008,0.29500000000000004,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p006,2.1910000000000003,0.31500000000000006,36
final_current_mass_projected_annulus,annulus,0.0,2.0,p007,2.075,0.5585000000000001,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p007,1.5830000000000002,0.4384999999999999,15
final_current_mass_projected_annulus,annulus,4.0,8.0,p007,1.4220000000000002,0.23050000000000004,52
final_current_mass_projected_annulus,annulus,8.0,11.68,p007,1.572,0.32599999999999996,27
final_current_mass_projected_annulus,annulus,11.68,20.0,p007,2.145,0.245,58
final_current_mass_projected_annulus,annulus,0.0,2.0,p008,nan,nan,2
final_current_mass_projected_annulus,annulus,2.0,4.0,p008,1.874,0.41900000000000004,18
final_current_mass_projected_annulus,annulus,4.0,8.0,p008,1.348,0.22899999999999998,52
final_current_mass_projected_annulus,annulus,8.0,11.68,p008,2.386,0.31300000000000017,40
final_current_mass_projected_annulus,annulus,11.68,20.0,p008,2.213,0.353,29
final_current_mass_projected_annulus,annulus,0.0,2.0,p009,nan,nan,9
final_current_mass_projected_annulus,annulus,2.0,4.0,p009,1.5250000000000001,0.40900000000000003,17
final_current_mass_projected_annulus,annulus,4.0,8.0,p009,1.739,0.26750000000000007,42
final_current_mass_projected_annulus,annulus,8.0,11.68,p009,1.6440000000000001,0.281,37
final_current_mass_projected_annulus,annulus,11.68,20.0,p009,2.266,0.29300000000000004,43
final_current_mass_projected_annulus,annulus,0.0,2.0,p010,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p010,1.4960000000000002,0.4495,14
final_current_mass_projected_annulus,annulus,4.0,8.0,p010,1.6480000000000001,0.23250000000000004,54
final_current_mass_projected_annulus,annulus,8.0,11.68,p010,1.6820000000000002,0.30400000000000005,32
final_current_mass_projected_annulus,annulus,11.68,20.0,p010,2.058,0.2835,42
final_current_mass_projected_annulus,annulus,0.0,2.0,p011,nan,nan,8
final_current_mass_projected_annulus,annulus,2.0,4.0,p011,1.9940000000000002,0.4405,17
final_current_mass_projected_annulus,annulus,4.0,8.0,p011,1.4380000000000002,0.24050000000000005,48
final_current_mass_projected_annulus,annulus,8.0,11.68,p011,2.112,0.31400000000000006,35
final_current_mass_projected_annulus,annulus,11.68,20.0,p011,1.8860000000000001,0.35550000000000004,25
final_current_mass_projected_annulus,annulus,0.0,2.0,p012,nan,nan,3
final_current_mass_projected_annulus,annulus,2.0,4.0,p012,nan,nan,9
final_current_mass_projected_annulus,annulus,4.0,8.0,p012,1.7080000000000002,0.22199999999999998,60
final_current_mass_projected_annulus,annulus,8.0,11.68,p012,1.4960000000000002,0.3065,30
final_current_mass_projected_annulus,annulus,11.68,20.0,p012,2.1750000000000003,0.2905,42
final_current_mass_projected_annulus,annulus,0.0,2.0,p013,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p013,0.825,0.38700000000000007,18
final_current_mass_projected_annulus,annulus,4.0,8.0,p013,1.536,0.281,36
final_current_mass_projected_annulus,annulus,8.0,11.68,p013,2.026,0.29600000000000004,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p013,2.149,0.28549999999999986,43
final_current_mass_projected_annulus,annulus,0.0,2.0,p014,nan,nan,3
final_current_mass_projected_annulus,annulus,2.0,4.0,p014,1.735,0.4089999999999999,18
final_current_mass_projected_annulus,annulus,4.0,8.0,p014,1.6440000000000001,0.28049999999999997,37
final_current_mass_projected_annulus,annulus,8.0,11.68,p014,1.604,0.2835000000000001,36
final_current_mass_projected_annulus,annulus,11.68,20.0,p014,2.494,0.2875000000000001,50
final_current_mass_projected_annulus,annulus,0.0,2.0,p015,nan,nan,5
final_current_mass_projected_annulus,annulus,2.0,4.0,p015,1.8860000000000001,0.38850000000000007,21
final_current_mass_projected_annulus,annulus,4.0,8.0,p015,1.352,0.2650000000000001,39
final_current_mass_projected_annulus,annulus,8.0,11.68,p015,1.719,0.28,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p015,2.196,0.2819999999999999,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p016,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p016,nan,nan,8
final_current_mass_projected_annulus,annulus,4.0,8.0,p016,1.5110000000000001,0.22650000000000003,55
final_current_mass_projected_annulus,annulus,8.0,11.68,p016,1.8050000000000002,0.31500000000000006,31
final_current_mass_projected_annulus,annulus,11.68,20.0,p016,2.192,0.3105,37
final_current_mass_projected_annulus,annulus,0.0,2.0,p017,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p017,1.3250000000000002,0.3800000000000001,19
final_current_mass_projected_annulus,annulus,4.0,8.0,p017,1.608,0.2915,34
final_current_mass_projected_annulus,annulus,8.0,11.68,p017,1.814,0.2529999999999999,48
final_current_mass_projected_annulus,annulus,11.68,20.0,p017,2.4330000000000003,0.35450000000000004,32
final_current_mass_projected_annulus,annulus,0.0,2.0,p018,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p018,1.086,0.4385,14
final_current_mass_projected_annulus,annulus,4.0,8.0,p018,1.8350000000000002,0.2855,38
final_current_mass_projected_annulus,annulus,8.0,11.68,p018,1.5530000000000002,0.2855,35
final_current_mass_projected_annulus,annulus,11.68,20.0,p018,2.438,0.28049999999999997,51
final_current_mass_projected_annulus,annulus,0.0,2.0,p019,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p019,1.7570000000000001,0.48350000000000004,13
final_current_mass_projected_annulus,annulus,4.0,8.0,p019,1.4960000000000002,0.259,42
final_current_mass_projected_annulus,annulus,8.0,11.68,p019,1.794,0.26349999999999996,44
final_current_mass_projected_annulus,annulus,11.68,20.0,p019,1.7540000000000002,0.2709999999999999,41
final_current_mass_projected_annulus,annulus,0.0,2.0,p020,nan,nan,5
final_current_mass_projected_annulus,annulus,2.0,4.0,p020,1.8960000000000001,0.5655000000000001,10
final_current_mass_projected_annulus,annulus,4.0,8.0,p020,1.5930000000000002,0.22449999999999992,57
final_current_mass_projected_annulus,annulus,8.0,11.68,p020,1.6760000000000002,0.2905,35
final_current_mass_projected_annulus,annulus,11.68,20.0,p020,2.391,0.3620000000000001,30
final_current_mass_projected_annulus,annulus,0.0,2.0,p021,nan,nan,2
final_current_mass_projected_annulus,annulus,2.0,4.0,p021,1.2550000000000001,0.42600000000000005,15
final_current_mass_projected_annulus,annulus,4.0,8.0,p021,1.709,0.257,45
final_current_mass_projected_annulus,annulus,8.0,11.68,p021,1.596,0.253,45
final_current_mass_projected_annulus,annulus,11.68,20.0,p021,2.335,0.33550000000000013,34
final_current_mass_projected_annulus,annulus,0.0,2.0,p022,nan,nan,5
final_current_mass_projected_annulus,annulus,2.0,4.0,p022,1.294,0.42700000000000005,15
final_current_mass_projected_annulus,annulus,4.0,8.0,p022,1.4400000000000002,0.26750000000000007,39
final_current_mass_projected_annulus,annulus,8.0,11.68,p022,1.947,0.2955000000000001,37
final_current_mass_projected_annulus,annulus,11.68,20.0,p022,2.2710000000000004,0.2839999999999999,46
final_current_mass_projected_annulus,annulus,0.0,2.0,p023,nan,nan,2
final_current_mass_projected_annulus,annulus,2.0,4.0,p023,1.8190000000000002,0.4035000000000001,19
final_current_mass_projected_annulus,annulus,4.0,8.0,p023,1.5010000000000001,0.24750000000000005,46
final_current_mass_projected_annulus,annulus,8.0,11.68,p023,1.895,0.2849999999999999,39
final_current_mass_projected_annulus,annulus,11.68,20.0,p023,2.202,0.3405,31
final_current_mass_projected_annulus,annulus,0.0,2.0,p024,nan,nan,8
final_current_mass_projected_annulus,annulus,2.0,4.0,p024,1.8290000000000002,0.5095000000000001,12
final_current_mass_projected_annulus,annulus,4.0,8.0,p024,1.5060000000000002,0.23099999999999998,53
final_current_mass_projected_annulus,annulus,8.0,11.68,p024,1.7200000000000002,0.3004999999999999,33
final_current_mass_projected_annulus,annulus,11.68,20.0,p024,1.9820000000000002,0.2640000000000001,47
final_current_mass_projected_annulus,annulus,0.0,2.0,p025,nan,nan,3
final_current_mass_projected_annulus,annulus,2.0,4.0,p025,1.7930000000000001,0.42500000000000004,17
final_current_mass_projected_annulus,annulus,4.0,8.0,p025,1.366,0.2320000000000001,51
final_current_mass_projected_annulus,annulus,8.0,11.68,p025,2.24,0.3145000000000001,37
final_current_mass_projected_annulus,annulus,11.68,20.0,p025,2.435,0.3440000000000001,34
final_current_mass_projected_annulus,annulus,0.0,2.0,p026,nan,nan,8
final_current_mass_projected_annulus,annulus,2.0,4.0,p026,1.5020000000000002,0.4345,15
final_current_mass_projected_annulus,annulus,4.0,8.0,p026,1.7650000000000001,0.26249999999999996,44
final_current_mass_projected_annulus,annulus,8.0,11.68,p026,1.7440000000000002,0.28149999999999986,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p026,2.311,0.2835000000000001,47
final_current_mass_projected_annulus,annulus,0.0,2.0,p027,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p027,1.5570000000000002,0.48950000000000005,12
final_current_mass_projected_annulus,annulus,4.0,8.0,p027,1.6110000000000002,0.23350000000000004,53
final_current_mass_projected_annulus,annulus,8.0,11.68,p027,1.7610000000000001,0.29000000000000004,36
final_current_mass_projected_annulus,annulus,11.68,20.0,p027,1.971,0.2785000000000001,42
final_current_mass_projected_annulus,annulus,0.0,2.0,p028,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p028,2.241,0.4395000000000001,19
final_current_mass_projected_annulus,annulus,4.0,8.0,p028,1.5490000000000002,0.23150000000000004,53
final_current_mass_projected_annulus,annulus,8.0,11.68,p028,1.8610000000000002,0.27949999999999997,40
final_current_mass_projected_annulus,annulus,11.68,20.0,p028,2.285,0.387,25
final_current_mass_projected_annulus,annulus,0.0,2.0,p029,nan,nan,3
final_current_mass_projected_annulus,annulus,2.0,4.0,p029,1.7120000000000002,0.44699999999999995,15
final_current_mass_projected_annulus,annulus,4.0,8.0,p029,1.5910000000000002,0.22049999999999992,59
final_current_mass_projected_annulus,annulus,8.0,11.68,p029,1.342,0.31899999999999995,27
final_current_mass_projected_annulus,annulus,11.68,20.0,p029,2.581,0.30000000000000004,48
final_current_mass_projected_annulus,annulus,0.0,2.0,p030,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p030,1.328,0.5250000000000001,10
final_current_mass_projected_annulus,annulus,4.0,8.0,p030,1.4580000000000002,0.22749999999999992,54
final_current_mass_projected_annulus,annulus,8.0,11.68,p030,2.208,0.3255,34
final_current_mass_projected_annulus,annulus,11.68,20.0,p030,2.059,0.2600000000000001,50
final_current_mass_projected_annulus,annulus,0.0,2.0,p031,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p031,2.109,0.49749999999999994,14
final_current_mass_projected_annulus,annulus,4.0,8.0,p031,1.5410000000000001,0.22749999999999992,55
final_current_mass_projected_annulus,annulus,8.0,11.68,p031,1.7710000000000001,0.31799999999999984,30
final_current_mass_projected_annulus,annulus,11.68,20.0,p031,1.9080000000000001,0.257,48
