source_id _x _y pmRA pmDE Plx e_pmRA e_pmDE e_Plx Gmag BP_RP RUWE probs_final
53160188910800256 3.885571847545707 -1.8576767573403812 13.053305081624547 -10.08971065402098 9.252723601117088 0.4134518 0.30479583 0.45746115 17.75226 1.8449173 2.6045434 0.0
53181040974288640 4.394312159813151 -1.5605149821885431 25.082284596645582 -38.263914759762436 7.447920876226353 0.71211773 0.34199032 0.4628147 19.509497 2.99366 1.0871737 0.0
53227357900894208 3.03173123066844 -2.2888941704704058 -19.37363631208868 -21.358237539032782 4.19558463440612 0.41861045 0.27819803 0.4078368 19.357367 2.766985 1.0048016 0.0
53240625057680640 3.2555555437988826 -2.189761130489603 31.407865088319205 -38.976525964168395 5.119157148148086 0.59421605 0.60034996 0.31634036 18.570435 "" 1.0643976 0.0
53242201308057728 3.2723730453649895 -2.12139340264893 33.628913807723904 10.846972063147192 5.083518520800441 0.651779 0.35266677 0.49265662 19.716713 3.1345482 1.027779 0.0
53246672371612032 3.5011370349281505 -2.0343991335110343 -6.182025563336563 31.576543389315695 4.21578669300673 0.17715128 0.08694263 0.117046006 17.687708 2.548746 1.0183511 0.0
53257461329357312 2.9787516607566777 -2.039792938452214 148.28273562239235 -43.95870586922587 24.752973890116653 0.025277155 0.016332291 0.022366144 12.068779 2.27386 1.5739901 -1.0
53266257422339712 3.1373960846232056 -1.8815637239902305 14.362952043077012 -9.331220584424058 10.164076720472073 0.029785397 0.017956547 0.02483208 14.342074 2.1832123 1.0759425 0.0
53302227771307136 2.6162185508466513 -1.8735882346793862 13.068886319473958 -6.215619462763824 4.466870065550697 0.12867095 0.08687501 0.12687369 17.586569 3.0906181 0.95556074 0.0
53335045618385536 2.9996598008899293 -1.5104706418691498 17.952584340610734 -45.482100216381994 7.460595639590168 0.025673974 0.013761428 0.019523792 13.755472 1.9050522 1.0315162 0.9993
53343429392794752 3.6636705619840875 -1.8619644580659143 7.412686226324288 -29.216863353769746 5.096039784824272 0.19144505 0.09233794 0.13459733 16.257763 2.6077633 1.492059 0.0001
53360231306909568 3.5176966564558083 -1.712564170901215 -24.85784689628802 -38.869486791549036 4.393122533322077 0.023701023 0.014900159 0.020098587 10.919764 1.104147 1.1972569 0.0
53386718367625216 4.17652827605181 -1.3634453945943765 36.81149472565955 -0.5741662830661044 5.702926654000593 0.37060958 0.1638044 0.22758146 18.835562 3.1149254 0.99426913 0.0
53401080738251264 3.902301858968987 -1.37756934436664 64.36955486497764 -27.49022779647479 4.6873607823006465 0.14700693 0.07802498 0.10956791 17.768476 3.1011143 0.9732433 0.0
53423247067048192 3.361792302062273 -1.4342843628527975 7.182856858097845 -58.99268888394245 4.680856708176714 0.2317484 0.15528826 0.2701677 18.652653 3.2082481 0.9822223 0.0
53455888818419328 3.710318049293018 -1.0931559238311128 1.429306351664483 -9.20709287711029 5.491136408883967 0.01711285 0.00976239 0.013903261 12.300053 1.2353153 0.95081604 0.0231
53563915834929024 4.642917496525852 -1.4194904263853192 16.040713765873694 -41.0852487464043 6.574747142581308 0.07136776 0.042252686 0.06320503 16.081085 2.81888 0.982707 0.3766
53571371898158208 4.51307379972286 -1.3684663056726378 -40.70405705209582 -33.639884899077636 6.625247773224362 0.18982968 0.089554355 0.15280837 17.693842 3.0511265 1.0767316 0.0
53580992624867328 4.651767147602438 -1.1704063395815003 1.5514878302913304 -7.43430999673727 4.585286885370427 0.08125682 0.048012283 0.075732656 16.205524 2.46424 1.2574587 0.0002
53782959168859520 4.056832007082986 -1.0581038442911934 15.056758595607178 -33.89414291446722 5.672179485825049 0.04326025 0.019224972 0.030183733 15.003329 2.18052 1.0094588 0.1974
53862501962898816 3.989357159124996 -0.5282698040653607 18.56309136502091 -4.39965650038377 4.175014301439567 0.02295875 0.01286517 0.020356795 14.015601 1.6277466 1.0593714 0.0
53867896442007296 4.23542777564262 -0.6703985348425491 12.416256244591231 -12.375560539953263 5.32538100187898 0.13938054 0.08461985 0.123420134 17.55768 2.9109535 1.0091027 0.0002
53878685399767552 4.443682537847397 -0.42159806187791987 20.46826832374714 -25.708510048076242 5.582519605890268 0.022171535 0.012548112 0.016811952 9.955494 0.9219303 0.92317665 0.0
53886141463226240 4.019065026860443 -0.49082061547067346 118.10768812634844 -171.1567190876804 13.019882356602894 0.16257937 0.09971686 0.14427842 17.643555 3.5697155 1.0048606 0.0
53926273636303360 4.632112659047205 -0.3507701952519919 -40.63805973839957 -11.944602042954967 12.214580906278737 0.02324195 0.016877392 0.02642873 9.979594 0.9483757 0.90582794 0.0
53961732886198272 4.919800842730155 0.0097115394631824 50.621259616802305 -33.49973346738525 8.08981938774057 0.026540576 0.018475771 0.022693196 14.304308 2.0045042 1.0244844 0.0
57028133376615040 -0.8870243395568516 -4.813014105787501 -15.432356673636605 -54.52084333174955 4.733968190949288 0.22576936 0.178257 0.18272369 18.15343 2.5083733 1.0238527 0.0
57099047580077696 -1.3024152333787526 -4.486486906935932 -0.678526323667981 -100.8862344149067 6.065319003371289 0.18427856 0.14148782 0.14309938 18.021818 3.0631313 0.9862208 0.0
57275557852801152 -2.270020314154171 -4.113491502611506 -39.975999163606595 -19.158047362932628 7.491020090253184 0.06516482 0.050319027 0.055247888 16.262268 2.7587347 1.0092591 0.0
57333763249279488 -1.471839640225648 -4.097858289735737 -4.666961271878026 -24.267908552227368 9.37719647073488 0.051614936 0.037800085 0.040923666 15.789369 2.6727343 1.056754 0.0
57395915720016640 -1.537647381901982 -3.763972919192755 4.021555139908675 6.7285781716577295 4.359183052845713 0.4655571 0.33855063 0.45412496 19.364834 2.963232 1.0316459 0.0
57405025346561024 -1.8221609306960962 -3.74614910410423 3.899093746447692 -11.221620331274938 4.538013989247386 0.05851032 0.040878773 0.049676742 16.06414 2.386033 1.0429317 0.0073
50621279122539392 3.125728846713041 -3.863361656749295 -15.477496067661695 -6.642685966200034 4.185746370603777 0.15085994 0.10443775 0.12965572 17.912779 2.9308395 0.99472666 0.0
