sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected,cylinder,0.0,4.0,p031,1.33,0.29700000000000004,31
final_current_mass_3d,sphere,0.0,8.0,none,1.8250000000000002,0.23050000000000004,58
final_current_mass_projected,cylinder,0.0,8.0,p000,1.899,0.18699999999999994,90
final_current_mass_projected,cylinder,0.0,8.0,p001,1.87,0.1725,105
final_current_mass_projected,cylinder,0.0,8.0,p002,1.7610000000000001,0.17699999999999994,96
final_current_mass_projected,cylinder,0.0,8.0,p003,1.7200000000000002,0.1735,99
final_current_mass_projected,cylinder,0.0,8.0,p004,1.8110000000000002,0.1805,94
final_current_mass_projected,cylinder,0.0,8.0,p005,1.766,0.18299999999999994,90
final_current_mass_projected,cylinder,0.0,8.0,p006,1.7730000000000001,0.1795,94
final_current_mass_projected,cylinder,0.0,8.0,p007,1.766,0.19299999999999995,81
final_current_mass_projected,cylinder,0.0,8.0,p008,1.8880000000000001,0.17700000000000005,100
final_current_mass_projected,cylinder,0.0,8.0,p009,1.8350000000000002,0.1755,100
final_current_mass_projected,cylinder,0.0,8.0,p010,1.8170000000000002,0.1785,96
final_current_mass_projected,cylinder,0.0,8.0,p011,1.7220000000000002,0.1725,100
final_current_mass_projected,cylinder,0.0,8.0,p012,1.921,0.18599999999999994,92
final_current_mass_projected,cylinder,0.0,8.0,p013,1.9080000000000001,0.1735,105
final_current_mass_projected,cylinder,0.0,8.0,p014,1.8030000000000002,0.16900000000000004,107
final_current_mass_projected,cylinder,0.0,8.0,p015,1.8110000000000002,0.1815,93
final_current_mass_projected,cylinder,0.0,8.0,p016,2.015,0.1894999999999999,92
final_current_mass_projected,cylinder,0.0,8.0,p017,2.009,0.1795000000000001,102
final_current_mass_projected,cylinder,0.0,8.0,p018,1.8290000000000002,0.1735,102
final_current_mass_projected,cylinder,0.0,8.0,p019,1.693,0.18300000000000005,88
final_current_mass_projected,cylinder,0.0,8.0,p020,1.8510000000000002,0.18399999999999994,92
final_current_mass_projected,cylinder,0.0,8.0,p021,1.9880000000000002,0.1825,98
final_current_mass_projected,cylinder,0.0,8.0,p022,1.899,0.17199999999999993,107
final_current_mass_projected,cylinder,0.0,8.0,p023,1.661,0.17100000000000004,100
final_current_mass_projected,cylinder,0.0,8.0,p024,1.806,0.19299999999999984,82
final_current_mass_projected,cylinder,0.0,8.0,p025,1.8750000000000002,0.17499999999999993,102
final_current_mass_projected,cylinder,0.0,8.0,p026,1.834,0.17299999999999993,103
final_current_mass_projected,cylinder,0.0,8.0,p027,1.7650000000000001,0.18299999999999994,90
final_current_mass_projected,cylinder,0.0,8.0,p028,1.7080000000000002,0.17600000000000005,96
final_current_mass_projected,cylinder,0.0,8.0,p029,1.745,0.18799999999999994,85
final_current_mass_projected,cylinder,0.0,8.0,p030,1.8610000000000002,0.18099999999999994,95
final_current_mass_projected,cylinder,0.0,8.0,p031,1.6320000000000001,0.1745,95
final_current_mass_3d,sphere,0.0,11.68,none,1.796,0.16300000000000003,115
final_current_mass_projected,cylinder,0.0,11.68,p000,1.87,0.14800000000000002,142
final_current_mass_projected,cylinder,0.0,11.68,p001,1.8870000000000002,0.1409999999999999,158
final_current_mass_projected,cylinder,0.0,11.68,p002,1.7510000000000001,0.14649999999999996,140
final_current_mass_projected,cylinder,0.0,11.68,p003,1.7510000000000001,0.1469999999999999,139
final_current_mass_projected,cylinder,0.0,11.68,p004,1.842,0.14749999999999996,142
final_current_mass_projected,cylinder,0.0,11.68,p005,1.858,0.14650000000000007,145
final_current_mass_projected,cylinder,0.0,11.68,p006,1.8290000000000002,0.14249999999999996,152
final_current_mass_projected,cylinder,0.0,11.68,p007,1.8230000000000002,0.14850000000000008,139
final_current_mass_projected,cylinder,0.0,11.68,p008,1.85,0.14450000000000007,149
final_current_mass_projected,cylinder,0.0,11.68,p009,1.8490000000000002,0.14400000000000002,149
final_current_mass_projected,cylinder,0.0,11.68,p010,1.8920000000000001,0.14849999999999985,143
final_current_mass_projected,cylinder,0.0,11.68,p011,1.8150000000000002,0.14500000000000002,145
final_current_mass_projected,cylinder,0.0,11.68,p012,1.836,0.14800000000000002,141
final_current_mass_projected,cylinder,0.0,11.68,p013,1.8610000000000002,0.1429999999999999,152
final_current_mass_projected,cylinder,0.0,11.68,p014,1.854,0.14149999999999996,155
final_current_mass_projected,cylinder,0.0,11.68,p015,1.8900000000000001,0.14949999999999986,140
final_current_mass_projected,cylinder,0.0,11.68,p016,1.9100000000000001,0.14749999999999996,145
final_current_mass_projected,cylinder,0.0,11.68,p017,1.8900000000000001,0.1469999999999998,145
final_current_mass_projected,cylinder,0.0,11.68,p018,1.9000000000000001,0.14200000000000002,156
final_current_mass_projected,cylinder,0.0,11.68,p019,1.832,0.15100000000000002,135
final_current_mass_projected,cylinder,0.0,11.68,p020,1.905,0.14849999999999997,144
final_current_mass_projected,cylinder,0.0,11.68,p021,1.9100000000000001,0.1489999999999999,142
final_current_mass_projected,cylinder,0.0,11.68,p022,1.921,0.14600000000000002,150
final_current_mass_projected,cylinder,0.0,11.68,p023,1.8330000000000002,0.14350000000000007,149
final_current_mass_projected,cylinder,0.0,11.68,p024,1.8150000000000002,0.15100000000000002,135
final_current_mass_projected,cylinder,0.0,11.68,p025,1.864,0.1429999999999999,153
final_current_mass_projected,cylinder,0.0,11.68,p026,1.8390000000000002,0.14349999999999996,150
final_current_mass_projected,cylinder,0.0,11.68,p027,1.8410000000000002,0.14950000000000008,139
final_current_mass_projected,cylinder,0.0,11.68,p028,1.7670000000000001,0.14349999999999996,147
final_current_mass_projected,cylinder,0.0,11.68,p029,1.832,0.14850000000000008,140
final_current_mass_projected,cylinder,0.0,11.68,p030,1.808,0.14650000000000007,143
final_current_mass_projected,cylinder,0.0,11.68,p031,1.772,0.14700000000000002,140
final_current_mass_3d,sphere,0.0,20.0,none,1.8630000000000002,0.13449999999999995,172
final_current_mass_projected,cylinder,0.0,20.0,p000,1.937,0.12850000000000006,193
final_current_mass_projected,cylinder,0.0,20.0,p001,1.8890000000000002,0.1259999999999999,197
final_current_mass_projected,cylinder,0.0,20.0,p002,1.9080000000000001,0.13050000000000006,185
final_current_mass_projected,cylinder,0.0,20.0,p003,1.8960000000000001,0.131,184
final_current_mass_projected,cylinder,0.0,20.0,p004,1.8730000000000002,0.12849999999999995,189
final_current_mass_projected,cylinder,0.0,20.0,p005,1.895,0.1299999999999999,186
final_current_mass_projected,cylinder,0.0,20.0,p006,1.872,0.1279999999999999,191
final_current_mass_projected,cylinder,0.0,20.0,p007,1.8830000000000002,0.13049999999999995,185
final_current_mass_projected,cylinder,0.0,20.0,p008,1.8690000000000002,0.12750000000000006,192
final_current_mass_projected,cylinder,0.0,20.0,p009,1.864,0.12749999999999995,192
final_current_mass_projected,cylinder,0.0,20.0,p010,1.8760000000000001,0.12849999999999984,190
final_current_mass_projected,cylinder,0.0,20.0,p011,1.9100000000000001,0.12750000000000006,194
final_current_mass_projected,cylinder,0.0,20.0,p012,1.8920000000000001,0.13,186
final_current_mass_projected,cylinder,0.0,20.0,p013,1.8510000000000002,0.128,188
final_current_mass_projected,cylinder,0.0,20.0,p014,1.8820000000000001,0.12549999999999983,199
final_current_mass_projected,cylinder,0.0,20.0,p015,1.9520000000000002,0.1279999999999999,197
final_current_mass_projected,cylinder,0.0,20.0,p016,1.9280000000000002,0.12849999999999984,193
final_current_mass_projected,cylinder,0.0,20.0,p017,1.862,0.128,190
final_current_mass_projected,cylinder,0.0,20.0,p018,1.917,0.126,199
final_current_mass_projected,cylinder,0.0,20.0,p019,1.9520000000000002,0.1279999999999999,196
final_current_mass_projected,cylinder,0.0,20.0,p020,1.939,0.1289999999999999,192
final_current_mass_projected,cylinder,0.0,20.0,p021,1.84,0.12850000000000006,188
final_current_mass_projected,cylinder,0.0,20.0,p022,1.901,0.12749999999999984,195
final_current_mass_projected,cylinder,0.0,20.0,p023,1.8670000000000002,0.127,192
final_current_mass_projected,cylinder,0.0,20.0,p024,1.9280000000000002,0.12950000000000006,190
final_current_mass_projected,cylinder,0.0,20.0,p025,1.8910000000000002,0.12749999999999995,194
final_current_mass_projected,cylinder,0.0,20.0,p026,1.86,0.127,193
final_current_mass_projected,cylinder,0.0,20.0,p027,1.8800000000000001,0.13,186
final_current_mass_projected,cylinder,0.0,20.0,p028,1.895,0.1289999999999999,189
final_current_mass_projected,cylinder,0.0,20.0,p029,1.895,0.1289999999999999,189
final_current_mass_projected,cylinder,0.0,20.0,p030,1.895,0.1299999999999999,186
final_current_mass_projected,cylinder,0.0,20.0,p031,1.8890000000000002,0.1299999999999999,187
final_current_mass_projected_annulus,annulus,0.0,2.0,p000,1.6230000000000002,0.5154999999999998,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p000,1.943,0.42400000000000004,18
final_current_mass_projected_annulus,annulus,4.0,8.0,p000,1.9380000000000002,0.22950000000000004,61
final_current_mass_projected_annulus,annulus,8.0,11.68,p000,1.82,0.24299999999999988,52
final_current_mass_projected_annulus,annulus,11.68,20.0,p000,2.136,0.26149999999999995,51
final_current_mass_projected_annulus,annulus,0.0,2.0,p001,1.2570000000000001,0.5225000000000001,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p001,2.198,0.35150000000000003,29
