sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected,cylinder,0.0,4.0,p031,1.6700000000000002,0.268,41
final_current_mass_3d,sphere,0.0,8.0,none,1.9820000000000002,0.22049999999999992,67
final_current_mass_projected,cylinder,0.0,8.0,p000,2.1710000000000003,0.1755,114
final_current_mass_projected,cylinder,0.0,8.0,p001,1.9900000000000002,0.1925,88
final_current_mass_projected,cylinder,0.0,8.0,p002,1.9900000000000002,0.1894999999999999,91
final_current_mass_projected,cylinder,0.0,8.0,p003,1.9060000000000001,0.18099999999999994,97
final_current_mass_projected,cylinder,0.0,8.0,p004,1.9140000000000001,0.18149999999999988,96
final_current_mass_projected,cylinder,0.0,8.0,p005,1.977,0.18900000000000006,91
final_current_mass_projected,cylinder,0.0,8.0,p006,1.943,0.17999999999999994,99
final_current_mass_projected,cylinder,0.0,8.0,p007,2.069,0.1745,111
final_current_mass_projected,cylinder,0.0,8.0,p008,2.119,0.1795,107
final_current_mass_projected,cylinder,0.0,8.0,p009,1.935,0.1865,92
final_current_mass_projected,cylinder,0.0,8.0,p010,1.9240000000000002,0.18299999999999994,95
final_current_mass_projected,cylinder,0.0,8.0,p011,2.005,0.18299999999999994,98
final_current_mass_projected,cylinder,0.0,8.0,p012,2.115,0.1775,109
final_current_mass_projected,cylinder,0.0,8.0,p013,2.123,0.18400000000000005,102
final_current_mass_projected,cylinder,0.0,8.0,p014,1.9360000000000002,0.1864999999999999,92
final_current_mass_projected,cylinder,0.0,8.0,p015,2.194,0.1885000000000001,100
final_current_mass_projected,cylinder,0.0,8.0,p016,2.048,0.17499999999999993,109
final_current_mass_projected,cylinder,0.0,8.0,p017,2.1180000000000003,0.18299999999999994,103
final_current_mass_projected,cylinder,0.0,8.0,p018,1.959,0.1915,88
final_current_mass_projected,cylinder,0.0,8.0,p019,2.103,0.18700000000000006,98
final_current_mass_projected,cylinder,0.0,8.0,p020,2.074,0.18100000000000005,103
final_current_mass_projected,cylinder,0.0,8.0,p021,2.052,0.18100000000000005,102
final_current_mass_projected,cylinder,0.0,8.0,p022,2.0180000000000002,0.19299999999999995,89
final_current_mass_projected,cylinder,0.0,8.0,p023,1.987,0.1755,106
final_current_mass_projected,cylinder,0.0,8.0,p024,2.136,0.1745,114
final_current_mass_projected,cylinder,0.0,8.0,p025,2.128,0.17699999999999994,111
final_current_mass_projected,cylinder,0.0,8.0,p026,1.927,0.18399999999999994,94
final_current_mass_projected,cylinder,0.0,8.0,p027,1.955,0.1875,92
final_current_mass_projected,cylinder,0.0,8.0,p028,2.015,0.1825,99
final_current_mass_projected,cylinder,0.0,8.0,p029,1.947,0.17999999999999994,99
final_current_mass_projected,cylinder,0.0,8.0,p030,1.9440000000000002,0.18400000000000005,95
final_current_mass_projected,cylinder,0.0,8.0,p031,1.931,0.1874999999999999,91
final_current_mass_3d,sphere,0.0,11.68,none,2.044,0.17099999999999993,114
final_current_mass_projected,cylinder,0.0,11.68,p000,2.07,0.15100000000000013,148
final_current_mass_projected,cylinder,0.0,11.68,p001,2.057,0.15600000000000014,138
final_current_mass_projected,cylinder,0.0,11.68,p002,2.058,0.15399999999999991,141
final_current_mass_projected,cylinder,0.0,11.68,p003,2.092,0.15999999999999992,133
final_current_mass_projected,cylinder,0.0,11.68,p004,2.053,0.15449999999999997,141
final_current_mass_projected,cylinder,0.0,11.68,p005,2.057,0.15449999999999997,141
final_current_mass_projected,cylinder,0.0,11.68,p006,2.081,0.15750000000000008,137
final_current_mass_projected,cylinder,0.0,11.68,p007,2.08,0.15599999999999992,139
final_current_mass_projected,cylinder,0.0,11.68,p008,2.011,0.1529999999999999,140
final_current_mass_projected,cylinder,0.0,11.68,p009,2.067,0.15900000000000003,134
final_current_mass_projected,cylinder,0.0,11.68,p010,2.049,0.15549999999999997,138
final_current_mass_projected,cylinder,0.0,11.68,p011,2.057,0.15300000000000002,144
final_current_mass_projected,cylinder,0.0,11.68,p012,2.041,0.15149999999999986,145
final_current_mass_projected,cylinder,0.0,11.68,p013,2.137,0.15700000000000003,141
final_current_mass_projected,cylinder,0.0,11.68,p014,2.045,0.1519999999999999,144
final_current_mass_projected,cylinder,0.0,11.68,p015,1.997,0.15049999999999997,144
final_current_mass_projected,cylinder,0.0,11.68,p016,2.051,0.15150000000000008,146
final_current_mass_projected,cylinder,0.0,11.68,p017,2.1270000000000002,0.15649999999999997,141
final_current_mass_projected,cylinder,0.0,11.68,p018,2.027,0.15349999999999986,140
final_current_mass_projected,cylinder,0.0,11.68,p019,2.047,0.1529999999999999,143
final_current_mass_projected,cylinder,0.0,11.68,p020,2.051,0.15100000000000002,146
final_current_mass_projected,cylinder,0.0,11.68,p021,2.076,0.15450000000000008,141
final_current_mass_projected,cylinder,0.0,11.68,p022,2.066,0.15650000000000008,137
final_current_mass_projected,cylinder,0.0,11.68,p023,2.1350000000000002,0.15249999999999997,149
final_current_mass_projected,cylinder,0.0,11.68,p024,2.022,0.1499999999999999,147
final_current_mass_projected,cylinder,0.0,11.68,p025,2.029,0.15400000000000003,140
final_current_mass_projected,cylinder,0.0,11.68,p026,2.076,0.15900000000000003,134
final_current_mass_projected,cylinder,0.0,11.68,p027,2.067,0.15699999999999992,137
final_current_mass_projected,cylinder,0.0,11.68,p028,2.087,0.15400000000000014,143
final_current_mass_projected,cylinder,0.0,11.68,p029,2.124,0.15450000000000008,144
final_current_mass_projected,cylinder,0.0,11.68,p030,2.057,0.15750000000000008,135
final_current_mass_projected,cylinder,0.0,11.68,p031,2.016,0.15549999999999997,136
final_current_mass_3d,sphere,0.0,20.0,none,2.055,0.14400000000000002,162
final_current_mass_projected,cylinder,0.0,20.0,p000,2.068,0.13649999999999995,180
final_current_mass_projected,cylinder,0.0,20.0,p001,2.077,0.13300000000000012,191
final_current_mass_projected,cylinder,0.0,20.0,p002,2.1020000000000003,0.13650000000000007,183
final_current_mass_projected,cylinder,0.0,20.0,p003,2.105,0.1389999999999999,177
final_current_mass_projected,cylinder,0.0,20.0,p004,2.1,0.136,185
final_current_mass_projected,cylinder,0.0,20.0,p005,2.061,0.139,174
final_current_mass_projected,cylinder,0.0,20.0,p006,2.133,0.13650000000000007,186
final_current_mass_projected,cylinder,0.0,20.0,p007,2.066,0.13549999999999995,183
final_current_mass_projected,cylinder,0.0,20.0,p008,2.092,0.14100000000000013,171
final_current_mass_projected,cylinder,0.0,20.0,p009,2.104,0.135,187
final_current_mass_projected,cylinder,0.0,20.0,p010,2.05,0.13550000000000006,183
final_current_mass_projected,cylinder,0.0,20.0,p011,2.1060000000000003,0.13600000000000012,186
final_current_mass_projected,cylinder,0.0,20.0,p012,2.038,0.13550000000000006,181
final_current_mass_projected,cylinder,0.0,20.0,p013,2.073,0.1349999999999999,185
final_current_mass_projected,cylinder,0.0,20.0,p014,2.081,0.13650000000000007,182
final_current_mass_projected,cylinder,0.0,20.0,p015,2.068,0.13649999999999995,180
final_current_mass_projected,cylinder,0.0,20.0,p016,2.113,0.13849999999999996,178
final_current_mass_projected,cylinder,0.0,20.0,p017,2.097,0.13700000000000012,181
final_current_mass_projected,cylinder,0.0,20.0,p018,2.094,0.13449999999999995,188
final_current_mass_projected,cylinder,0.0,20.0,p019,2.061,0.13549999999999995,183
final_current_mass_projected,cylinder,0.0,20.0,p020,2.104,0.1369999999999999,182
final_current_mass_projected,cylinder,0.0,20.0,p021,2.046,0.13550000000000006,181
final_current_mass_projected,cylinder,0.0,20.0,p022,2.099,0.13400000000000012,190
final_current_mass_projected,cylinder,0.0,20.0,p023,2.1470000000000002,0.1379999999999999,183
final_current_mass_projected,cylinder,0.0,20.0,p024,2.046,0.13550000000000006,181
final_current_mass_projected,cylinder,0.0,20.0,p025,2.092,0.14100000000000013,171
final_current_mass_projected,cylinder,0.0,20.0,p026,2.091,0.135,186
final_current_mass_projected,cylinder,0.0,20.0,p027,2.037,0.13549999999999995,181
final_current_mass_projected,cylinder,0.0,20.0,p028,2.103,0.13749999999999996,180
final_current_mass_projected,cylinder,0.0,20.0,p029,2.061,0.13650000000000007,180
final_current_mass_projected,cylinder,0.0,20.0,p030,2.072,0.13850000000000007,176
final_current_mass_projected,cylinder,0.0,20.0,p031,2.1060000000000003,0.13600000000000012,185
